comment  like                      nick     postTime reply  unlike                                user_url
                                      配音是真的赞，国漫良心   1.0                     愣愣呢老虎  2018年02月09日   NaN     NaN  http://i.youku.com/i/UMTIwNDc5NDY0OA==
                这部番是群像吧？主角这么没有存在感并且也不需要存在感的......   2.0                     咔咔你大爷  2018年02月09日   NaN     NaN  http://i.youku.com/i/UMTIwMzU1NTU2NA==
                                       竟然对妹子这么狠的吗   NaN                      梅边偷闲  2018年02月09日   NaN     NaN  http://i.youku.com/i/UMTIwNDgyMDU2OA==
                    我得再去补一遍第一季，这剧情我都忘得差不多了o（╥﹏╥）o   1.0                     蚌壳的远方  2018年02月08日   NaN     NaN      http://i.youku.com/i/UNjI1MDMwNjU2
                        最后阿米尔不会死掉吧？还是说另一个灵魂就这么没了？   NaN                     抹香鲸的爱  2018年02月08日   NaN     NaN      http://i.youku.com/i/UNjI1MzI0MTYw
                                这一季打斗部分明显比第一季多很多了   NaN                      天涯想象  2018年02月08日   NaN     NaN  http://i.youku.com/i/UMTIwNDM1MTUyNA==
                           看到现在我才知道原来这部番还有第一季？OMG   NaN                      盈室馨若  2018年02月07日   NaN     NaN  http://i.youku.com/i/UMTIwNDc5MjY2OA==
                                  这大概是我看过最好的动态漫画了   4.0                      旅游出车  2018年02月07日   NaN     NaN  http://i.youku.com/i/UMTIwNDM1MTcyMA==
                剧情是真的厉害啊，一直潜水实在是忍不住来留言一条了，加油我看好你们   3.0                      百合烟雨  2018年02月07日   NaN     NaN      http://i.youku.com/i/UNjI0MDI2Mjk2
                          米诺最可爱，兔子头和他对比起来也是反差萌得不行   NaN                    日照鑫瑞渔家  2018年02月07日   NaN     NaN  http://i.youku.com/i/UMTMyNjE5NzExMg==
                                   果然黑化反派更是我的菜，带劲   1.0                      她住他城  2018年02月07日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ4NjM3Mg==
                                    无知者灵魂转换之后有点帅啊   1.0                      骆驼稻草  2018年02月07日   NaN     NaN  http://i.youku.com/i/UMTMyNjIwMDAyNA==
                                      终于又吃到罗米cp糖了   NaN                     印象派选手  2018年02月07日   NaN     NaN  http://i.youku.com/i/UMTIwNDM4MjQzNg==
                                          广告时间发说说   NaN                  24小时在线客户          1周前   NaN     NaN  http://i.youku.com/i/UNTI1NTk5OTE2NA==
                                              挺好看   NaN                   lhl6856  2018年03月10日   NaN     NaN      http://i.youku.com/i/UMTE4NTk1NDg=
                                  a'啊。z 。 ' xc，-/   NaN                   a↘佑佴ソ羅刹  2018年02月27日   NaN     NaN      http://i.youku.com/i/UMzI0NTI3MTY0
                                          更新更新，催更   1.0                     令刀若心无  2018年02月22日   NaN     NaN  http://i.youku.com/i/UNTUzMDI0MDcyNA==
                                 相信凯伦最后力压全部最强分解者！   1.0                 神秘people轩  2018年02月22日   NaN     1.0  http://i.youku.com/i/UNTYyODA3MjkxNg==
                                    怎么没更新 难道过年放假了   1.0                     清澈的夏青  2018年02月21日   NaN     NaN  http://i.youku.com/i/UNTU3NjI2MTM5Ng==
                              不huuntguvuvhmbhv¥6！   NaN      微信用户1518576370317745  2018年02月20日   NaN     NaN  http://i.youku.com/i/UNTYzNzcxMjI1Ng==
                                           今天木。u7   NaN                  dlcaoyan  2018年02月19日   NaN     NaN  http://i.youku.com/i/UMTM3MDk2NTE2OA==
                                      (ノ๑`ȏ´๑)ノ︵⌨   1.0                   克洛的马蒂尔达  2018年02月19日   NaN     NaN  http://i.youku.com/i/UNDgxNDIxOTMyOA==
                                          灰体呢？灰体！   1.0                     滴滴的小语  2018年02月18日   NaN     NaN      http://i.youku.com/i/UNjI1Nzc2MTky
                                      可以，这个架打得很强势   NaN                   上天入地到处走  2018年02月17日   NaN     NaN  http://i.youku.com/i/UMTI4NDg1MjI5Mg==
                                          承包这个无知者   1.0                   花开不败女人应  2018年02月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDgxNDcyNA==
                                            Bgm不错   1.0                   妈妈说起个好难  2018年02月17日   NaN     NaN  http://i.youku.com/i/UMTI4NjQ2ODIxNg==
                                              qlp   NaN  supeiyan1478917676066561  2018年02月16日   NaN     NaN  http://i.youku.com/i/UNDE0OTU5NjQ1Ng==
                                            嘴炮发射！   NaN                   可爱糖糖大小姐  2018年02月16日   NaN     NaN  http://i.youku.com/i/UMTI5MzEzMzI3Mg==
                                            神仙打架咯   NaN                    牛一点的名字  2018年02月16日   NaN     NaN      http://i.youku.com/i/UNjIzNzY1MzQw
                                      好了看完了，接着等……   NaN                     元芳的多利  2018年02月15日   NaN     NaN  http://i.youku.com/i/UNDExNTM0MTY4NA==
                            主角真的是没有存在感啊，以及女主我都要忘了   NaN                    下雨天爱唱歌  2018年02月15日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ1MjE4MA==
                                           你妈妈。'”   1.0   ios游客用户1517738076130481  2018年02月15日   NaN     NaN  http://i.youku.com/i/UNTU5ODYzMzMwMA==
                                              周指活   1.0                       走走族  2018年02月14日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ3MjQzNg==
                                    哈哈哈小剧场可爱，新年快乐   NaN                     我偏不要脸  2018年02月14日   NaN     NaN  http://i.youku.com/i/UMTMyNjYzNzg4MA==
                                           越来越激动了   NaN                       柳攀香  2018年02月14日   NaN     NaN      http://i.youku.com/i/UNjI0MzI4NDky
                                    为毛这么好看的动漫没人看？   2.0                喻坤19641697  2018年02月14日   NaN     NaN  http://i.youku.com/i/UMjkyMjM2MTMyNA==
                             所以光线也会随着空间的扭曲而被扭曲了吧？   NaN                      极限亡灵  2018年02月14日   NaN     NaN      http://i.youku.com/i/UNjI0MDE3NDg0
                                         不够不够，不够看   NaN                     怀念串串香  2018年02月14日   NaN     1.0      http://i.youku.com/i/UNjI0MDE4NjMy
                                       老K这衣服穿得有点帅   2.0    老李的里脊肉1478218178360275  2018年02月14日   NaN     NaN  http://i.youku.com/i/UNDExNTA0MjQyNA==
                                   我来也，哟，时间长了一点点。   1.0                      云流易年  2018年02月14日   NaN     NaN      http://i.youku.com/i/UNjI1MDM0NDQ0
                               停更一话了这周竟然没加长，“差评”！   NaN                    坎蒂丝的话梅  2018年03月04日   NaN     NaN  http://i.youku.com/i/UNDExNTE2NzUyNA==
                                           国漫佳作无误   NaN                    渴望回报的爱  2018年03月03日   NaN     NaN  http://i.youku.com/i/UMTIwMTc2NTAwOA==
                                          三个女人一台戏   NaN                     日月在运行  2018年03月03日   NaN     NaN  http://i.youku.com/i/UMTI4NDg0Mzk4NA==
                                      尼克简直是导演般的存在   NaN                    孤男疯行天下  2018年03月02日   NaN     NaN  http://i.youku.com/i/UMTI4NjUwNDg1Mg==
                                         腹黑+女人=可怕   2.0                     美女看月亮  2018年03月02日   NaN     NaN  http://i.youku.com/i/UMTI5NTc3ODUyNA==
                            走，我先去再看一遍上一话，过了个年人都傻了   2.0                     浑身是点僮  2018年03月01日   NaN     NaN  http://i.youku.com/i/UMTIwNDcyODE2OA==
                                           CV赞！！！   NaN                   向往天空的青鱼  2018年03月01日   NaN     NaN      http://i.youku.com/i/UNjI1NzQ5NTY0
                                              好难看   NaN                   被调戏的小受i  2018年02月28日   NaN     1.0  http://i.youku.com/i/UMTQ1OTI2NzYxMg==
                                             佩啦好胸   1.0               ooo门门门门门ooo  2018年02月28日   NaN     NaN  http://i.youku.com/i/UNDI3Njc5MDUyNA==
                                       我以为要下个礼拜三了   NaN                     清澈的夏青  2018年02月28日   NaN     NaN  http://i.youku.com/i/UNTU3NjI2MTM5Ng==
                                   总算是更新了，等的花儿都谢了   3.0                     爱至菲er  2018年02月28日   NaN     NaN  http://i.youku.com/i/UMTI5MzEyOTMyMA==
                                      厉害了，完美诠释了片名   NaN                       戴晓沐  2018年02月28日   NaN     NaN      http://i.youku.com/i/UNjI1Nzc4NzQw
                                         Q版小剧场咋没啦   NaN                     爱会的鱼儿  2018年02月28日   NaN     NaN  http://i.youku.com/i/UMTI5MzEyMDgxNg==
                                          看我刷出了什么   NaN                      快迈阿旺  2018年02月28日   NaN     NaN      http://i.youku.com/i/UNjIzNzYyNTIw
                                   找遍了也找不到ed，着急求啊   NaN                     开贴为苍生  2018年02月28日   NaN     NaN  http://i.youku.com/i/UMTMwNjA4NDAwMA==
                              | ू•ૅ㉨•́)ᵎᵎᵎ 被我发现了！   NaN                   克洛的马蒂尔达  2018年02月28日   NaN     NaN  http://i.youku.com/i/UNDgxNDIxOTMyOA==
                                          女主终于出场了   NaN                     阿藏在丽江  2018年02月28日   NaN     NaN      http://i.youku.com/i/UNjIzNjg5MDAw
                                          更了哇，太好了   NaN                     假装的爱过  2018年02月28日   NaN     NaN  http://i.youku.com/i/UMTI4NjQ5NzQ0OA==
                                     看完第一季跑过来看第二季   NaN                 numberchu        31分钟前   NaN     NaN  http://i.youku.com/i/UNTUxOTAyNjIyMA==
                                       kiloppiinn   NaN              huanghengxin          1周前   NaN     NaN      http://i.youku.com/i/UOTM3MzQ2OTI=
                                              挺好的   NaN                  24小时在线客户          1周前   NaN     NaN  http://i.youku.com/i/UNTI1NTk5OTE2NA==
                      111111111111111111111111111   NaN                   我的未来还不在  2018年03月11日   NaN     NaN      http://i.youku.com/i/UNTEyNTA0MjA0
                                 九分多钟时那个背景海报怎么回事？   NaN                     你们都老了  2018年03月11日   NaN     NaN  http://i.youku.com/i/UMTMyNjE3ODk4NA==
                                    这一话好像长一点，先给好评   NaN                      痛恨非情  2018年03月10日   NaN     NaN  http://i.youku.com/i/UMTI4NDg0NTY4MA==
                                啧啧啧，短发妹子这身材我可以舔一年   NaN                       久美嘉  2018年03月09日   NaN     1.0  http://i.youku.com/i/UMTIwNDQ0NDQxNg==
                                     男主是真的不怎么刷好感。   NaN                     罗莎的丘奇  2018年03月09日   NaN     NaN  http://i.youku.com/i/UNDExMzk2ODIwOA==
                                          哎，可怜的国漫   NaN                无心78282737  2018年03月08日   NaN     NaN  http://i.youku.com/i/UMzI4NTA3MTc0MA==
         第二季相比第一季而言，别的不提，单说增加的小姐姐们就可以给大大的赞了，朕很喜欢。   1.0                     湘竹的薏米  2018年03月08日   NaN     NaN  http://i.youku.com/i/UNDExNTUxNDU4MA==
                                    哈哈哈粉红色皮草是真的骚！   1.0                      兔起乌沉  2018年03月08日   NaN     NaN  http://i.youku.com/i/UMTI5NTc3NTA0NA==
                                        难得这么追一部国漫   2.0                      亦美莲花  2018年03月07日   NaN     NaN      http://i.youku.com/i/UNjI0NjU2NTY0
                                       众筹吧，我第一个支持   4.0                      西宁佳馨  2018年03月07日   NaN     NaN  http://i.youku.com/i/UMTIwNDY5NzQ2NA==
                                剧情很好啊，为什么点击就是上不去呢   3.0                      杜林居士  2018年03月07日   NaN     NaN  http://i.youku.com/i/UMTI5MzExNzQyOA==
好看好看，剧情好，配音棒，一定要去看第一季的分解世界，剧情和配音什么的都是超级牛，比好多其他...   1.0     月季的小贝1478175981226173  2018年03月07日   NaN     NaN  http://i.youku.com/i/UNDExMzgyOTM4NA==
                                        尼克知道得太多了。   1.0                     小妞钱多多  2018年03月07日   NaN     NaN  http://i.youku.com/i/UMTI4NTAxMDQ4OA==
                                        刚发现还有第一季！   2.0                    葡萄酒的艾娃  2018年03月07日   NaN     NaN  http://i.youku.com/i/UNDExNTQzNzAwNA==
                                              NaN   1.0                     南孔五十七  2018年03月07日   NaN     2.0  http://i.youku.com/i/UMzczNDg3NjA1Ng==
                                         看我刷到了什么？   1.0                     最高的小帅  2018年03月07日   NaN     2.0  http://i.youku.com/i/UMTIwNDQ0NjE3Ng==
                                          眯眯眼都是怪物   NaN                      米花良好          3周前   NaN     NaN  http://i.youku.com/i/UMTI4NTAwMTYzNg==
                              我觉得红伞大概有什么机关吧......   1.0                     年华非似水  2018年03月17日   NaN     NaN      http://i.youku.com/i/UNjI0MzI1NTcy
                               路大配的角色都好带感啊，皮一下很开心   NaN                    什么才是江湖  2018年03月17日   NaN     NaN  http://i.youku.com/i/UMTIwNDc2NTkxNg==
                       抖动的男主真的都没什么存在感的啊，隔壁吃谜少女的也是   NaN                      函谷关个  2018年03月17日   (1)     NaN      http://i.youku.com/i/UNjIzNjg5ODM2
                                 这集名字改为“偷看了剧本的人”吧   NaN                       两欷鱼  2018年03月16日   NaN     NaN  http://i.youku.com/i/UMTIwNDc4NjcwMA==
    红伞尼克开的上帝视角还到处撩人，见一个撩一个，男女通吃，说出来不怕你们打我，反正我不喜欢他   NaN                      净涛拍岸  2018年03月15日   NaN     NaN  http://i.youku.com/i/UMTMyNjE4NjM0MA==
                                         最牛业余小说家~   NaN                      一莞情兽  2018年03月15日   NaN     NaN  http://i.youku.com/i/UMTI5NTc4ODAzNg==
                                          (ʘ̆㉨ʘ̆)   NaN                   克洛的马蒂尔达  2018年03月14日   NaN     NaN  http://i.youku.com/i/UNDgxNDIxOTMyOA==
                     尼克应该知道世界的本质是什么，所以他知道怎么免疫分解能力   NaN                      她住他城  2018年03月14日   NaN     NaN  http://i.youku.com/i/UMTIwNDQ4NjM3Mg==
                                        信息量这么大的吗？   NaN     小夏的姬儿1478230828673163  2018年03月14日   NaN     NaN  http://i.youku.com/i/UNDExNTUyMjAzMg==
                          没有太看懂，刷一遍智商跟不上，得去补个漫画看看   NaN                    小猫咪的爪子  2018年03月14日   NaN     NaN  http://i.youku.com/i/UMTI5NjcyMTQ1Mg==
                                    红伞小哥好像很厉害的样子？   1.0                     丹丹的比顿  2018年03月14日   NaN     NaN  http://i.youku.com/i/UNDExNTQ3MTA2MA==
                                  你是我做过的唯一一笔亏本的生意   NaN                      猫女小佩  2018年03月14日   NaN     NaN  http://i.youku.com/i/UMTIwNDgxNTA4OA==
                                              顶一下   1.0                     清澈的夏青  2018年03月14日   NaN     NaN  http://i.youku.com/i/UNTU3NjI2MTM5Ng==
                                         神作但是不火系列   3.0                    萨琳娜的小诺  2018年03月14日   NaN     NaN  http://i.youku.com/i/UNDExNTEzODAwMA==
                                       可以，算是又活过来了   1.0                     丽莲的香远  2018年03月14日   NaN     NaN  http://i.youku.com/i/UNDExNTExNDg1Mg==
                                                p   NaN                     靥未央08          2周前   NaN     NaN      http://i.youku.com/i/UNTA2ODc0ODg4
                   期待下一集的剧情，尼克这个大boss（？）还有什么不知道的！   1.0                     阿沐沐童鞋          2周前   NaN     NaN  http://i.youku.com/i/UMTIwNDc1NDg0OA==
       J. To.. Aja just li I. //@大神兽的春天:深坑啊，越陷越深了   NaN            ykapp_2r474ykb          2周前   (1)     NaN  http://i.youku.com/i/UMjk0NTkzMDU1Mg==
                                      都给我吹起来，分解牛逼   1.0                      青橙别墅          2周前   NaN     NaN  http://i.youku.com/i/UMTIwNDM3NDY1Ng==
                                        深坑啊，越陷越深了   1.0                    大神兽的春天          2周前   NaN     NaN  http://i.youku.com/i/UMTMwNjA4Mjc0OA==
                                              周指活   NaN                       想咵眼          2周前   NaN     NaN  http://i.youku.com/i/UMTIwNDc1NDYzMg==
                                       姐姐把蓝色的放回去了   1.0                     庭院半日闲          2周前   NaN     NaN  http://i.youku.com/i/UMTIwNDM0MTgwMA==
1111111111111111111111111111111111112222222222...   NaN                   我的未来还不在          2周前   NaN     NaN      http://i.youku.com/i/UNTEyNTA0MjA0
我能说什么，不明觉厉。11111111111111111111111111111111111...   NaN                   我的未来还不在          2周前   NaN     NaN      http://i.youku.com/i/UNTEyNTA0MjA0
                                          世界的本质！？   1.0                   紫色废墟上的心          2周前   NaN     NaN  http://i.youku.com/i/UMTIwNDgxMjIzMg==
                                  ᵎ(•̀㉨•́)و ̑̑ 加油   1.0                   克洛的马蒂尔达          2周前   NaN     NaN  http://i.youku.com/i/UNDgxNDIxOTMyOA==
                                           红伞是真的骚   NaN                    沉默羔羊小秋          2周前   NaN     NaN      http://i.youku.com/i/UNjI2MTU2NzQ4
                     上帝视角的人最可怕，偷看剧本就算了，还可以肆意在剧里虐菜   2.0                      恒星不灭          2周前   NaN     NaN      http://i.youku.com/i/UNjI1MzE3MDg4
                                    每一集都在挖坑......   NaN                      向海象山          3周前   NaN     NaN  http://i.youku.com/i/UMTI5NTc3MzE0NA==
                                          真想一口气看完   NaN                     哈该的唐僧          3周前   NaN     NaN  http://i.youku.com/i/UNDExNTIzNzU5Ng==
                                 分解者病毒莫非是破坏那条感应线？   1.0                     伊迪的银饰          3周前   NaN     NaN  http://i.youku.com/i/UNDExNTQ5ODMzMg==
                                            催眠师吗？   1.0                    江湖我亦江湖          3周前   NaN     NaN  http://i.youku.com/i/UMTI4NDg0NDM5Mg==
                          普通人？信了你的邪啊，到底对普通人有多大的误解   NaN                       米小呐          3周前   NaN     NaN      http://i.youku.com/i/UNjIzNjkxMjAw
                                    所以尼克这哥们到底什么鬼？   NaN                    丽江玩美欢欢          3周前   NaN     NaN  http://i.youku.com/i/UMTI4NjQ3NjExMg==
                                             真心不错   1.0                     李小LIN          3周前   NaN     NaN      http://i.youku.com/i/UODYwNDc1Mg==
                                        这么好看的，没人看   2.0                     李小LIN          3周前   NaN     NaN      http://i.youku.com/i/UODYwNDc1Mg==
                                           准点更新报道   NaN                      干了再干          3周前   NaN     NaN  http://i.youku.com/i/UMTMyODk4ODM3Mg==
 每个星期等着更新 特别喜欢 支持。 有的地方都看好几遍了。期待以后的剧情。那些喷子根本什么也不懂   5.0                   无敌小月321          3周前   (1)     NaN      http://i.youku.com/i/UMzc2NjI4OTgw
                                              NaN   3.0                     id不够神          3周前   NaN     NaN  http://i.youku.com/i/UNDU4NjkyMjI0NA==
                               剧情真的好庞大，看完心情有点小激动！   1.0                   哥们也曾纯真过          1周前   NaN     NaN  http://i.youku.com/i/UMTI4NTAxMzM2NA==
