comment   like                          nick     postTime reply  unlike                                user_url
                                               阿弄    NaN                优酷用户9116944373  2017年08月20日   NaN     NaN  http://i.youku.com/i/UNDYyOTgzMzg2MA==
                                            牛啊。喜欢    NaN                        齐飞2018  2017年08月20日   NaN     NaN  http://i.youku.com/i/UMzM1MDQ0NjU0NA==
                                             很好看啊    NaN               优酷手机用户_HQRbrWLw  2017年08月20日   NaN     NaN  http://i.youku.com/i/UMzM1ODA4Njg0OA==
                                         都不怎么像 做的    NaN                土豆用户_434419142  2017年08月19日   (1)     2.0  http://i.youku.com/i/UMTczNzY3NjU2OA==
                                           没八神不好看    1.0                     小星星520眨眼睛  2017年08月18日   NaN     NaN  http://i.youku.com/i/UMTM1NzA3MzAzNg==
                                          主播越来越短了    NaN                       BAST1ON  2017年08月18日   NaN     NaN  http://i.youku.com/i/UMzg1Mjg1NDExMg==
                                          什么时候更新呀    NaN                土豆用户_480497942  2017年08月18日   NaN     NaN  http://i.youku.com/i/UMTkyMTk5MTc2OA==
                                         什么时候更新呀，    NaN                土豆用户_480497942  2017年08月18日   NaN     NaN  http://i.youku.com/i/UMTkyMTk5MTc2OA==
                         一集20分钟，只有10分钟的真正剧情，我也是醉了    NaN                          两心知丶  2017年08月17日   NaN     NaN      http://i.youku.com/i/UNTQyODQzMDEy
                                             速度速度    1.0          A志远传媒_刘连成15244485866  2017年08月17日   NaN     NaN  http://i.youku.com/i/UNDkxMDE0ODQ3Ng==
                            ⬅️↙️⬇️↘️➡️↘️⬇️↙️⬅️➕🔴    NaN                        jingd3  2017年08月17日   NaN     NaN  http://i.youku.com/i/UMTQ4NzU3OTQyMA==
                                               😳    NaN                        cunyhj  2017年08月17日   NaN     NaN  http://i.youku.com/i/UMTY1ODc1OTU1Ng==
                                          好期待，好怀念    NaN                       杨小姐1234  2017年08月17日   NaN     NaN  http://i.youku.com/i/UMzg3MDk5MTY1Mg==
                                           什么时候更新    NaN                       杨小姐1234  2017年08月17日   NaN     NaN  http://i.youku.com/i/UMzg3MDk5MTY1Mg==
                                              快更新    NaN                       l赫瑟尔QoQ  2017年08月17日   NaN     NaN  http://i.youku.com/i/UNDg4NTcwMTgwMA==
                                               。。    NaN               诚信卖片2055949707丶  2017年08月17日   NaN     2.0  http://i.youku.com/i/UNDM1NzAxODEyNA==
                                          你们有智障吗？    NaN                优酷用户8973955990  2017年08月17日   NaN     5.0  http://i.youku.com/i/UNDU4MzUzMDM1Mg==
                                        这个画面真是无语了    NaN          优酷用户1477919538385937  2017年08月17日   NaN     5.0  http://i.youku.com/i/UNDEwNjM4MzIzMg==
                                             前前前！    NaN                        冷静的平平哥  2017年08月17日   NaN     NaN  http://i.youku.com/i/UMTYzODc2NDk3Ng==
                                             来了宝贝    NaN                          解说飞鸟  2017年08月17日   NaN     NaN  http://i.youku.com/i/UMzExNzY4MzA1Ng==
                                               第二    NaN               mouse7510072009  2017年08月17日   NaN     NaN  http://i.youku.com/i/UMTQxNzYxNTQ5Ng==
                                            沙发！！！    NaN                         肉球默小念  2017年08月17日   NaN     NaN  http://i.youku.com/i/UMzYzNDk4MDY2MA==
一集没几分钟正片，关键是它也没几集，就来花絮幕后制作，图片讲故事，下集预告就能看一半，我也是...   96.0                          情话叔叔  2017年09月04日   (1)    16.0  http://i.youku.com/i/UNDIwOTM3NDEwMA==
虽然我知道做动画很麻烦，但是能不能让我们看得诚意，一集那么短，中间直接剪一个番外凑级数？虽然...   48.0                ykapp_wdypez34  2017年09月02日   (1)     6.0  http://i.youku.com/i/UMjk5MjQ4MTc0NA==
没做几集就把自己是谁说出来，深怕别人不知道，无聊，想要你的工作人员火起来，就麻烦认真做，最起...   32.0                       王小号2014  2017年08月25日   NaN     3.0  http://i.youku.com/i/UMTYyODcxNDkyMA==
拳皇94,95,96,97,98,99......按着顺序能拍好久了。情节还是很还原的，一堆...   25.0                         杀眼不眨人  2017年09月02日   (1)    16.0      http://i.youku.com/i/UMjU0ODU2OTI=
垃圾剧，毫无诚意，这叫动画？我都能做的比你们好，没钱就别学别人搞动画，放几张图骗情怀算什么啊...   23.0                    邪天34670972  2017年10月04日   (2)    70.0  http://i.youku.com/i/UMjEzNzg5Njc2OA==
一集没几分钟正片，关键是它也没几集，就来花絮幕后制作，图片讲故事，下集预告就能看一半，我也是...   96.0                          情话叔叔  2017年09月04日   (1)    16.0  http://i.youku.com/i/UNDIwOTM3NDEwMA==
虽然我知道做动画很麻烦，但是能不能让我们看得诚意，一集那么短，中间直接剪一个番外凑级数？虽然...   48.0                ykapp_wdypez34  2017年09月02日   (1)     6.0  http://i.youku.com/i/UMjk5MjQ4MTc0NA==
没做几集就把自己是谁说出来，深怕别人不知道，无聊，想要你的工作人员火起来，就麻烦认真做，最起...   32.0                       王小号2014  2017年08月25日   NaN     3.0  http://i.youku.com/i/UMTYyODcxNDkyMA==
拳皇94,95,96,97,98,99......按着顺序能拍好久了。情节还是很还原的，一堆...   25.0                         杀眼不眨人  2017年09月02日   (1)    16.0      http://i.youku.com/i/UMjU0ODU2OTI=
原来是国产的、虽然一集20分钟、2分钟片头 片尾4分钟 偶尔来个开心一刻2分钟 剩下12-1...    NaN                     luckboy咖啡          1周前   NaN     NaN  http://i.youku.com/i/UMzE2MjMwNzk2OA==
什么东西？这些我们拳皇粉都知道啊，一星期就做出这些垃圾东西？我们要看的是劲爆的比赛画面，熟悉...   17.0                           成旭炜  2017年08月31日   NaN    16.0  http://i.youku.com/i/UMzE0MDY2MzM0NA==
中文配音是真的不好，不够符合角色，不够特色，甚至可以说不够专业。看了这么多集了，我只记得那个...   15.0                       请你不要告诉她  2017年09月05日   NaN     9.0  http://i.youku.com/i/UNDMyOTc5NjUwNA==
除了骂还是骂，都不知道这些人怎么了，也不知道你们出生在什么样的家庭受到什么样的教育，喜欢看就...   12.0                 一直在错过99817219  2017年08月27日   (1)     3.0  http://i.youku.com/i/UMzI2MDA4MzQzNg==
我今年37岁了 这真是我十几岁时候玩的街机 满满的怀念 刚给女儿换完尿不湿 拿起手机就看到这...    2.0                  娱乐一下40972652  2018年01月15日   NaN     1.0  http://i.youku.com/i/UMTMyODY2NTE4NA==
呵呵！好看是好看，就是时间比小说《蛮荒记》改编的动漫差不多，都是五六分钟，其他都是剧情拖出来...    NaN                        0死神霸刀0  2018年02月10日   NaN     1.0  http://i.youku.com/i/UMTUzNzY2Mzg2MA==
20分钟动画主线剧情不超过5分钟，搞笑呢，动画制作完全是靠电脑合成，一点手绘都没有。人物性格...    1.0                     FeelGooD成  2018年01月19日   NaN     2.0      http://i.youku.com/i/UMzg1MTc2NTE2
这么帅气的人物在这上面设计的弄丑，时间太短了，既然是连续剧干嘛不三十分钟一集，剧情拉长一点，...    3.0          微信用户1504271968532338  2017年09月01日   NaN     4.0  http://i.youku.com/i/UNDk2MjIzNTkwOA==
笑了，等一周然后5分钟的幻灯片和15分钟的废话，配你妹的中文音啊谁喜欢听？搞得一本正经的借k...    3.0                优酷用户7465450391  2017年08月25日   (1)    12.0  http://i.youku.com/i/UNDQ3ODAxOTI5Mg==
        我等了一周还花钱去开了个VIP，几分钟就完事了，你这要我看什么，老铁们能不能走点心    3.0                  ____61386563  2017年08月24日   NaN     2.0  http://i.youku.com/i/UMTMwNTM2MDE1Mg==
                     詹佳，配过王者荣耀里刘禅和安琪拉（魔法小厨娘）皮肤的声音    7.0          腾讯用户1463829628837190  2017年09月09日   NaN     2.0  http://i.youku.com/i/UMzY1OTkxNjUyMA==
               所以这就水了一集？要想说点心路历程可以单独出个番外啊别占用第五集啊喂    NaN                       自由amina  2017年08月25日   NaN     4.0      http://i.youku.com/i/UNTY2NDg5MDQw
出的慢点 无所谓 但是 不要 应付大家。都说了是情怀，还tmd应付。。。 你 打嘴么、 又不...    3.0                      hetianjv  2017年08月30日   NaN     4.0      http://i.youku.com/i/UMTc4MzIwMA==
   导演就是抱着这种心态做动画的吗？？？半集PPT加广告来水我们？？？难怪看的人不多，有点生气了   10.0                        银我叫市丸银  2017年08月29日   NaN     4.0  http://i.youku.com/i/UMTM4NTM2NTI5Mg==
                         代表月亮消灭你……拜托这是拳王！不是美少女战士！    5.0                      Evo_CT9A  2017年09月03日   NaN     2.0  http://i.youku.com/i/UMTY3NDk4ODYyMA==
                    第一，配音太扯淡了。第二，拳皇只适合做2D动画，鉴定完毕！    1.0                 lanxinlau2012  2017年09月13日   NaN    10.0      http://i.youku.com/i/UNTYwNDIxNDIw
            什么狗屁玩意儿，太水了吧，这就tm的幕后花絮，还好意思当剧集播出了！已转黑    1.0                淘宝用户7472994136  2017年08月27日   NaN     4.0  http://i.youku.com/i/UNDcwNjUwODA2NA==
        为啥国产动画总这幅逼样 生硬得很而且一星期就憋出10分钟不到的东西，还是钱太好赚了    4.0                  mahirosendou  2017年08月26日   NaN     3.0      http://i.youku.com/i/UMjkzMTUzNTQ4
               第一次见正片里加这么久的花絮，等一个星期就等个这？？？还是苏打游戏吧    NaN                        tcjxl1  2017年08月24日   NaN     1.0      http://i.youku.com/i/UMjY0Mzc0NTc2
                           配比利那个声优就是配王者荣耀鲁班和吕布的那个    4.0                优酷用户5183850160  2017年08月31日   (2)     1.0  http://i.youku.com/i/UNDcyNzY2MjA0OA==
这不是典型的坑粉吗，我们知道做这个不容易和付出，但是我们更希望的是看作品，结果等来一周等出来...    2.0                  逍遥一生44997645  2017年08月31日   NaN     1.0  http://i.youku.com/i/UMTM4OTMxMTYzNg==
      这么水过去一集？全tm图片。本来视频就不长，还搞什么花絮玩意儿，能来点正经的格斗动漫吗    2.0                   BlackBeard_  2017年08月28日   NaN     1.0  http://i.youku.com/i/UNDUyOTI1OTU5Ng==
                 不应该把草薙京弄成主页面的主角，八神庵才是王者，冷酷无情的高富帅    2.0                  秦时明月24700294  2017年08月24日   NaN     4.0  http://i.youku.com/i/UMTQ2ODc4MTEwNA==
       格斗游戏要求boss外，所有人能力平均。动漫没有这个要求，人物强弱设定怎么定义的？。    7.0                          百里枫林  2017年09月14日   NaN     1.0      http://i.youku.com/i/UMTQ3MTE2Nzcy
      毫无故事情节，就是乱打一通，看不懂！人物性格特点没拍出来，还有这款弱智游戏，早被遗忘了    NaN          淘宝用户1478880555700475  2017年11月19日   NaN     6.0  http://i.youku.com/i/UNDEzOTgzNzkxNg==
   垃圾中的战斗机……用图片和配音就能拿得出手？你们很好的诠释了图片和配音原来是可以分开给我们的    NaN                           寶佯佯  2017年11月16日   NaN     3.0      http://i.youku.com/i/UMjA0OTE1NjM2
          中文配音 水的不能再水了 真想知道上面几个肥婆到底知不知道拳皇 还好意思播剪辑    1.0               支付宝用户8575572306  2017年09月02日   NaN     5.0  http://i.youku.com/i/UNDM4MTA0MDk1Ng==
         毁了好多人对拳皇得美好幻想 我想好多人 看 只是想看人物出来 剧情就不多加评价了    NaN          优酷用户1476543583414922  2017年08月30日   NaN     1.0  http://i.youku.com/i/UNDA1ODU2MDIzNg==
第五集再放什么 谁能告诉我 日本动漫不管怎么样 一星期一集也不国产时间长 现在是不对了 时间...    4.0                       Gd-鸡蛋煎饼  2017年08月29日   NaN     2.0  http://i.youku.com/i/UMjk3Mzc2NzA0NA==
           费话真多，观众看的是动画片不是看你，本来一集就没多长时间你们费话就说了那么多    6.0                     雨17830531  2017年08月31日   (2)     5.0  http://i.youku.com/i/UMzM3NTg2NzE2OA==
         这就是推销游戏的 做的还算可以了 如果单纯做动漫 长一点详细一点 估计能成经典吧    2.0                           小岩雀  2017年09月02日   NaN     3.0  http://i.youku.com/i/UMzE2MDgwMDgwOA==
                     妈的，既然拿到版权能不能好好做，配音那段都加进来，我服了    2.0               优酷手机用户_ntmT4G3o  2017年08月30日   NaN     2.0  http://i.youku.com/i/UMzQwNzcwNjM0NA==
                拳皇里的人物不是有来自各个国家的人吗，说自己本国的话效果或许会好点    NaN                           江户京  2017年12月18日   NaN     2.0  http://i.youku.com/i/UMzkxMjU0OTQyMA==
                        我不得不喂一句我最爱的八神呢？老子就是冲着八神来的    6.0                Cunese26847988  2017年08月24日   NaN     1.0  http://i.youku.com/i/UMTU5MDY5ODIxMg==
可以理解动漫动画这方面中国不如日本，但就算一星期做不出一集24分钟的高质量动漫，也不能拿制作...    NaN                        lkswcm  2017年10月22日   NaN     1.0  http://i.youku.com/i/UNTIxNzA4Nzk5Ng==
              国产，感觉真别扭，而且人物风格和画风差别太大 ，人物太僵硬，感觉想木偶    NaN                优酷用户8619874265  2017年10月13日   NaN     NaN  http://i.youku.com/i/UNDI3OTgyMzgyOA==
    抱歉 对花絮一点都没兴趣 说的那些配音声优 大部分人都不认识 第五集就来花絮 哈哈哈 搞笑    NaN                        曾经的鸡蛋黄  2017年10月05日   NaN     1.0  http://i.youku.com/i/UMzE1NjIzNzYwNA==
             超喜欢喜欢火舞的中文配音，尤其是发大招时，很正，甚至让我觉得比原版还好。    NaN                      小嘴乱亲2015  2017年09月21日   NaN     1.0  http://i.youku.com/i/UMzA1MDI5NjU5Ng==
                说真的，一集就那几分钟看，4分开头，4分结尾，中间还有小惊喜。辣鸡    4.0                  zhangang1999  2017年08月29日   NaN     1.0      http://i.youku.com/i/UNzUzMDcyNTI=
我是个拳皇迷，来看也是怀念小时候玩的游戏，我今年27了，不知在有生之年能不能把这部动画片看完，，，    1.0                          百里倾云  2017年08月27日   NaN     NaN  http://i.youku.com/i/UNDEzNjI3NTUyNA==
                  搞毛线！本来一星期才更新一集！这集就看半集漫画？然后花絮？坑！    1.0                        J-絕戀-L  2017年08月25日   NaN     1.0  http://i.youku.com/i/UMTUwOTUwNjUyMA==
        我靠，有没有搞错，本来你这一集就没多少，还搞些乱七八糟的，等了那么久，就等来了这个    1.0               优酷手机用户_lewa74a7  2017年08月25日   NaN     NaN  http://i.youku.com/i/UMzMyMTk5Nzg3Ng==
                             片头加片尾曲差不多七八分钟，制作组很强势    NaN                   忒纠结51054557  2017年08月25日   NaN     NaN  http://i.youku.com/i/UMjg4MDc1OTg3Ng==
              加油。配音很好。 把拳皇的回忆拍好。这是80-90后最大做好的ip啦。    NaN            天空1480689700961243  2017年08月24日   NaN     1.0  http://i.youku.com/i/UNDI1MDk0NDcyOA==
            说实话。。。国语配音很烂。。。虽然我对日本人不感冒。但是还是日语比较有感觉    1.0                          枫珩午夜  2017年08月24日   NaN     3.0  http://i.youku.com/i/UMzA4MjY0NTIwNA==
                          真服了 红丸这种高冷的角色啊 全毁了，都比红丸    2.0                        玫瑰梦之骑士  2017年09月30日   NaN     1.0      http://i.youku.com/i/UNDQwNTU1NzE2
                     第三发必杀的时候没有任何必要刻意做的那么明显吧，还叫出来    2.0                 lanxinlau2012  2017年09月13日   NaN     2.0      http://i.youku.com/i/UNTYwNDIxNDIw
                       好是好看，唤起记忆情怀，但是一集能不能长点……太短了    NaN                  活在当下的人啊55337  2017年12月16日   NaN     NaN  http://i.youku.com/i/UNTI3OTU4OTY0OA==
                           国漫现在也不错的啊，何必炒人家剩饭呢，悲哀啊    NaN                          爱→伤人  2017年11月23日   NaN     1.0      http://i.youku.com/i/UMzA1NzgyNTY=
                      作为一个从96玩到13的玩家 还是觉得日文配音听着舒服    1.0                        TxT潇雨_  2017年09月22日   NaN     2.0  http://i.youku.com/i/UNDkxOTU1MjQ0OA==
                    尼玛，看图配音么，这叫动画？一代经典就这样毁在你们手里了，    NaN                  jisenlao1981  2017年09月19日   NaN     1.0  http://i.youku.com/i/UMzc3NDUxNjM3Ng==
         很好看、也在朋友圈和别的地方给你们推荐了希望能有很好的好评、期待下面的跟新棒棒棒    NaN                      叫我男神我就到i  2017年09月03日   NaN     1.0  http://i.youku.com/i/UMzYwMzEwMTc5Mg==
                  好气啊 我们期待这么久能不能良心一点 好好的格斗动漫那就这样？    1.0               此网名无法显示00220140  2017年08月29日   NaN     3.0  http://i.youku.com/i/UMjkwOTE4NjQ4OA==
                         中文的不错 辛苦了 顺便问下 火舞玩的什么手游？    4.0                           康情明  2017年08月29日   NaN     3.0  http://i.youku.com/i/UNDU5ODUyNzcwMA==
                       能不能放？不能放就直接太监吧！就这态度，也懒得追看了    1.0                          情涩丶丶  2017年08月27日   NaN     1.0  http://i.youku.com/i/UMzgzMjE0Mjc2OA==
                          够燃！够情怀！这个ip能让中国来制作真是太棒了    NaN                         温青的瑞伊  2017年08月26日   NaN     1.0  http://i.youku.com/i/UNDEyMzk4Mjg0MA==
                       这集楼下的儿子 都说好 欢迎来爸爸这边看 我编给你听    NaN               支付宝用户7666635533  2017年08月24日   NaN     1.0  http://i.youku.com/i/UNDg4NTU4NTYxNg==
               一星期给我看漫画，要么别做，做了就好好做。什么鬼。对不起我这开的会员    NaN                      安小雯92713  2017年08月24日   NaN     1.0  http://i.youku.com/i/UNDgyOTk3OTEyMA==
                       八神呢，一个星期一次，到现在还没见到，不行了，心凉了    2.0                       啊培63208  2017年08月27日   NaN     1.0  http://i.youku.com/i/UNDgzMDQzNDUzNg==
                          就算配上日语也改变不了什么，这东西国产果然废了    2.0                         田丝特芬妮  2017年08月25日   NaN     1.0  http://i.youku.com/i/UNDg0MjM3MDg0NA==
                         擦真他么服了，20分钟一集，得有十分钟是废话广告    NaN          微信用户1503572793759360  2017年12月17日   NaN     1.0  http://i.youku.com/i/UNDkzNDQzOTI2MA==
                         中文配音是什么鬼，听着怪怪的，台词就呵呵了。。。    NaN                土豆用户_851518875  2017年10月02日   NaN     1.0  http://i.youku.com/i/UMzQwNjA3NTUwMA==
                 那些叫八神的都是小学生么？剧情出场有序的尼玛那喜欢看八神去百度啊    NaN                      konami82  2017年09月02日   (1)     3.0  http://i.youku.com/i/UMTc0MDgyNjM0OA==
                   看了这几集感觉这是94的剧情，还有这里面人物做的实在是太丑了    NaN                          慕容莲师  2017年08月28日   NaN     1.0  http://i.youku.com/i/UMzkyNzc2NzEwOA==
                    我日，更新呢就不说了，好不容易来一集，一多半都是花絮，艹了    NaN                    绘美47747698  2017年08月25日   NaN     1.0  http://i.youku.com/i/UMzI0ODkxMjYwNA==
敢不敢再短一点，一集就几分钟的货，无语，这样让你水100集有意思吗？加起来就一部电影的分钟数...    NaN                   -放逐86094736  2017年08月24日   NaN     NaN  http://i.youku.com/i/UMzEzNzUwNDQwNA==
                        我靠！第五集都是点啥？上集回顾加演员配音阵容介绍？    1.0                         朵儿滴嫲嫲  2017年08月24日   NaN     NaN  http://i.youku.com/i/UMzI3MzU5NDU2MA==
                   看来中国的套路永远都不会改变了，就是喜欢玩人。实际的东西太少    3.0                         メ威士忌ゼ  2017年08月25日   NaN     1.0  http://i.youku.com/i/UMzAwNDMzNzU1Ng==
                             没八神庵吗？拳皇第一男神怎么迟迟不见呢？    9.0                     形同陌路88442  2017年09月02日   NaN     5.0  http://i.youku.com/i/UNDk2Mzc1NjE4NA==
                    出几集再总结一集，真醉了，出不了就不要出，凑集数就太。。。    2.0          微信用户1504092876555177  2017年08月31日   NaN     NaN  http://i.youku.com/i/UNDk1NDk2NTk3Mg==
                     这么垃圾的画风。要不是我喜欢拳皇的剧情。不然打死也不看。    2.0          优酷用户1475401339584510  2017年08月26日   NaN     3.0  http://i.youku.com/i/UNDAzMTQ3ODU5Ng==
                          没弄好就别播好吗？一集几分钟，还水一集，真服了    7.0                    陨星02431205  2017年09月02日   NaN     4.0  http://i.youku.com/i/UMTc5MDYyMTI0NA==
                            水画动漫最好介绍一下火舞和安迪是怎么认识的    NaN                           江户京  2018年01月04日   NaN     NaN  http://i.youku.com/i/UMzkxMjU0OTQyMA==
                      坑货团队！别恶心人了！不要侮辱拳皇这么经典的作品了好吧    NaN               优酷手机用户_e2d07tfd  2017年12月05日   NaN     1.0  http://i.youku.com/i/UMTg5MDkwODU0MA==
                                       现在小孩能知道拳皇？    7.0                        PPP一点通  2017年09月08日   (2)     4.0      http://i.youku.com/i/UNjA2ODY0MTY=
                     每四集就水一集，真服。以后十五，二十集直接不用看了，唉！    NaN                优酷用户8052900485  2017年09月28日   NaN     NaN  http://i.youku.com/i/UNDI4MjgwMDAwMA==
                        工作室很专业.但是你们为什么做出了熊大熊二的感觉.    1.0                  Eighteen一Nie  2017年08月31日   NaN     NaN      http://i.youku.com/i/UMzQwNjc5MTI=
                 那些说八神的，这是冲94开始的、八神是95才出来，尊重下剧情好吗    NaN                       着急的糖醋排骨  2017年08月31日   (1)     6.0  http://i.youku.com/i/UMjk2MTg5NTg0NA==
              真是国产，真是国产，真是国产，中国文化传播作品，又一次为国争光，呵呵。    NaN          优酷用户1466085817278889  2017年08月27日   NaN     NaN  http://i.youku.com/i/UMzcyODc4MDY2NA==
    要不是因为拳皇题材，这破剧估计没几个人看，太TM坑了，这一个周更新的内容实际可观的有多少？    1.0                        -耀-千羽-  2017年08月27日   NaN     NaN  http://i.youku.com/i/UMTcxMzY4ODQyOA==
                           我想知道，等了好多天，然后你就更新个这东西？    4.0                     Ex春风十里不如你  2017年08月26日   NaN     NaN  http://i.youku.com/i/UNDY5Njc5MTEzNg==
                           晕，搞一集骗人，为什么世界上有那么人装逼啊！    NaN                    小武63429190  2017年08月25日   NaN     NaN  http://i.youku.com/i/UMTkxNzA4NTYxNg==
                      我们是因为拳皇的题材才看的，你以为因为你们吗，逗比是吧    1.0                        我旳脚好软哦  2017年08月25日   NaN     NaN  http://i.youku.com/i/UMzI4Mjc2MjY5Ng==
                        动漫好不好观众都会知道，用得着拿一集放在那吹嘘么？    1.0               支付宝用户4789137062  2017年08月25日   NaN     NaN  http://i.youku.com/i/UNDgxMTExNjI1Ng==
                  我很像知道，如果我把这个发给了我在美国的朋友看了，会有什么后果    NaN                         追寻的纪念  2017年08月24日   NaN     NaN  http://i.youku.com/i/UMTkyNjIwODk4MA==
                              介绍能不能别放在一集里面真是的诚意不足    3.0                      mitimake  2017年08月25日   NaN     NaN      http://i.youku.com/i/UNDg2NzYxNDgw
                             中国人的配音一直都没有魂魄，太软，太假。    NaN                       Bidecui  2017年09月09日   (2)     9.0      http://i.youku.com/i/UMzA4ODIwMzI0
                                          这集就是在找骂    4.0                    书生39630420  2017年08月27日   (2)     1.0  http://i.youku.com/i/UMTM5NDMxNzQ3Ng==
                  很好看，精品，配音很好啊，你们这些人要求这么高，自己搞啊！！！    2.0                         黑夜面罩男  2017年09月05日   NaN     1.0  http://i.youku.com/i/UNDYwMTYyMzkyOA==
                              玷污了拳皇。而且草雉京居然丑得那么可怜    4.0                     e_key_boy  2017年08月30日   NaN     3.0  http://i.youku.com/i/UNDI3OTY3ODQ4NA==
                       要我说这玩意片尾播播就好了吧，给我放正集上。。。无语    2.0                        万俟月光骑士  2017年08月29日   NaN     NaN  http://i.youku.com/i/UNDgyOTYxMzAyNA==
                            第五集是什么鬼，老子等一个礼拜就给我看这些    2.0                        冰力2002  2017年08月26日   NaN     NaN  http://i.youku.com/i/UNDYxNDkwMTk2MA==
                       就你这样，还想让大家支持国产动漫。实在是没有理由去…    2.0                腾讯用户6144041349  2017年08月25日   NaN     NaN  http://i.youku.com/i/UNDQyMDA4OTgxNg==
                                      娜可露露呢？橘右京呢？    2.0          优酷用户1473466554796492  2017年08月31日   (2)     2.0  http://i.youku.com/i/UMzk4MTAwNTc3Mg==
                                     觉得可以弃剧的点个赞吧！   16.0                       胸器丶如此诱惑  2017年08月30日   (1)     1.0  http://i.youku.com/i/UNDUyODE4MTUyMA==
            非常赞， 一直要继续更新， 还能请到 日本配音， 不错~！ 支持，支持~！    5.0                        皮皮的熊孩子  2017年09月03日   NaN     2.0  http://i.youku.com/i/UNDU2MjQ0Njg2MA==
                                     属于80 90的美好回忆   14.0                         裸奔叻超人  2017年09月08日   NaN     NaN  http://i.youku.com/i/UMTQ3OTE4NzIyOA==
                       每次故事十分钟，片头5分钟片尾五分钟，。这是什么鬼。    1.0                      XUANUXAN  2017年08月30日   NaN     NaN      http://i.youku.com/i/UODAzMzcyNDg=
                          写不出来内容就滚蛋吧、这集放的什么吊东西，找骂    1.0                       传说中地小魔王  2017年08月27日   NaN     2.0  http://i.youku.com/i/UMzE3NDc3ODE2NA==
               本来看见动漫人物 还好看点 特么见了配音人 我特么一点心情也不想看了    1.0               支付宝用户7666635533  2017年08月24日   NaN     NaN  http://i.youku.com/i/UNDg4NTU4NTYxNg==
                                    我大八神暴走后你们还会赢？    7.0          腾讯用户1500203439269383  2017年09月16日   NaN     NaN  http://i.youku.com/i/UNDgxNzQ4NjEzNg==
                            能不能再敷衍一点我的天？？？不值得看了已经    3.0                      伟大的爱情啊哈哈  2017年08月30日   NaN     1.0  http://i.youku.com/i/UMzA3NTA4MDY2OA==
                                         什么时候见八神？   11.0                        淸淡旳茶叶氵  2017年09月08日   NaN     NaN  http://i.youku.com/i/UMTczMjExMjc2NA==
                                      完美的男人八神庵佩服了    7.0                      世界杯是把杀猪刀  2017年09月02日   NaN     NaN  http://i.youku.com/i/UMTY2OTQxNDQ4NA==
                                   周帅配过王者荣耀花木兰的声音    4.0          腾讯用户1463829628837190  2017年09月09日   NaN     NaN  http://i.youku.com/i/UMzY1OTkxNjUyMA==
                             那些扯八神的。。。没玩过94，可以去下个    3.0                          安靖凡人  2017年09月06日   NaN     1.0      http://i.youku.com/i/UNjAzMzkzMTA0
                                             八神庵呢    8.0                        杨先生啦啦啦  2017年09月01日   NaN     1.0  http://i.youku.com/i/UMzYxMDQ4MjgyOA==
                                 没八神看你妹！人气角色都没有！曹    4.0                _______YL31005  2017年08月28日   NaN     NaN  http://i.youku.com/i/UNDkxMDU4Njg4OA==
                           第5集是动漫还是介绍，我无语！白白浪费一集！    1.0               优酷手机用户_20gvhhlm  2017年08月25日   NaN     NaN  http://i.youku.com/i/UMzE4OTU0ODE4OA==
                                         第五级游的什么鬼    6.0                      y开弓没有回头箭  2017年09月08日   NaN     NaN  http://i.youku.com/i/UMjk2MTAzODAzMg==
                               一集本来就够短了 还水了一集....    5.0          微信用户1501853197838447  2017年09月02日   NaN     NaN  http://i.youku.com/i/UNDg3MzQ0MDk3Mg==
                                             八神奄呢    6.0                微信用户9157643176  2017年09月02日   NaN     3.0  http://i.youku.com/i/UNDU0NDkzMDAyMA==
                                    挺好看的，表示很期待，加油    7.0                优酷用户5540496464  2017年09月02日   NaN     1.0  http://i.youku.com/i/UNDcxMjA4MTU4NA==
                                             八神出来    7.0                腾讯用户7673466845  2017年09月01日   NaN     2.0  http://i.youku.com/i/UNDA3NjU0Mjg2OA==
                             谁给你们的勇气拿ptt当动漫？梁静茹吗？    3.0                       改昵称违背注册  2017年08月30日   NaN     NaN  http://i.youku.com/i/UMTIwNDUwMTc1Mg==
                                      没有八神庵还能叫拳皇嘛    5.0                优酷用户9022441937  2017年08月28日   NaN     NaN  http://i.youku.com/i/UNDQzNjQxNzAxNg==
                                       9分19秒，不用谢我    5.0                        嗷哩啊呀嘎哄  2017年08月29日   NaN     NaN  http://i.youku.com/i/UNDUwMTU4NjU0MA==
                                比利的声优是不是王者荣耀吕布的声优    NaN                        T春野AwA  2017年09月30日   NaN     NaN  http://i.youku.com/i/UNTAxMTExODkyMA==
                                       一集3分钟你亲妈爆炸    5.0                      94920036  2017年09月10日   NaN     2.0      http://i.youku.com/i/UNTA0MDM2NDI0
                              国语配音果然出戏，还是听日语版的带感。    1.0                         美队美队啊  2017年09月04日   NaN     1.0  http://i.youku.com/i/UMjk4OTI0NTMwMA==
                                 十万个艹尼妈，拍不出别浪费眼球。    2.0                土豆用户_378445882  2017年09月02日   NaN     5.0  http://i.youku.com/i/UMTUxMzc4MzUyOA==
                             20多分钟，十多分钟都浪费在你的口才上了    NaN                微信用户7799549580  2017年08月24日   NaN     NaN  http://i.youku.com/i/UNDMwMDc5MDc3Ng==
                                         滚开 我要我八神    5.0          优酷用户1499428788016382  2017年08月30日   NaN     NaN  http://i.youku.com/i/UNDc4NjE1MDkxNg==
