comment     like                                  nick     postTime  reply  unlike                                user_url
                          鸣人要是死了我就不看火影了！同意的举手！！！！   3236.0                  微信用户1500948814396177  2017年08月18日   (64)   246.0  http://i.youku.com/i/UNDg0NDMyMzI2MA==
真希望在我这辈子有幸追完这部剧可以安心离去的那天，不要又出来个漩涡孙子传，到那时，请让我安心...     40.0                  腾讯用户1461488632040447  2017年09月10日    (4)     6.0  http://i.youku.com/i/UMzYwODA4NTU4NA==
BOSS在博人传中已经现身，就是那个博士，摄取鸣人或者佐助的一部分组织，还原人物巅峰实力。 ...     21.0                           By乐04493962  2017年08月16日    (5)    15.0  http://i.youku.com/i/UMTY3NDU4Njc4MA==
大家都别瞎猜剧情了又是仙术又是阴之力的又是大筒木一族净眼又是九喇叭统统给了博人。我知道大家不...      NaN                  腾讯用户1461889479179302          3天前    NaN     NaN  http://i.youku.com/i/UMzYxNDk5MDY5Ng==
开头走向：博人与川木在火影岩上大战，川木台词就说明了鸣人高达65%的死亡率，之后佐助的刀又说...     16.0                                  我是俞阳  2017年04月12日    (6)     2.0  http://i.youku.com/i/UMzE2MTMyNjMwNA==
    为什么鸣人没娶小樱，因为血统，雏田可是名门，能让博人有超强天赋，这也给博人当第七影打下基础      4.0                                 说的是啥呀  2017年04月05日    (8)    22.0  http://i.youku.com/i/UNDI1NTM2NTMwMA==
 别到后面弄得跟《七龙珠》一样，随便一招就可以毁地球，你要知道人家可是有神龙可以许愿复原，你可没有     23.0                  优酷用户1490094465323335  2017年04月05日    (5)     6.0  http://i.youku.com/i/UNDUwODI0MDkzNg==
知道为什么喜欢龙珠嘛 因为悟空一直在 而且一直在变强 鸣人这也太弱了 削的 他现在正值年轻啊...     17.0                       支付宝用户8367340302  2017年08月30日    (4)     8.0  http://i.youku.com/i/UNDY4NzQ0NTIwNA==
博人传我认为是失败的，为什么？因为它失去了火之意志！博人就如当年的佐助，总认为自已多么优秀，...      1.0                  腾讯用户1518081873672893          6天前    (1)     NaN  http://i.youku.com/i/UNTYxOTU1MTUyMA==
         博人应该在有一段时间是叛忍 ，就像晓里的人一样，因为他的忍者护额也有横着的一道刃     13.0                            淡然29100226  2017年05月04日    (5)    14.0  http://i.youku.com/i/UMzA5MzYxNDk4MA==
5天看完火影忍者，蓄力了那么久，看的好爽。记得那个头上长角的女人不，白皮肤。告诉大家一个不确...     17.0                        优酷用户5728449812  2017年06月03日    (4)     8.0  http://i.youku.com/i/UNDY3NTU3ODA0NA==
说句实话，博人传真的没有疾风传好看，并不是因为疾风传的鸣人有多强，而是疾风传的鸣人是有梦想的...      NaN                                  心口之伤          5天前    NaN     1.0  http://i.youku.com/i/UMjk0Njg0OTU3Ng==
但现在呢，博人传几乎没有什么让人启迪的东西，努力也不需要了，博人一上来就会风遁雷遁，根本不用...      NaN                                  心口之伤          5天前    NaN     NaN  http://i.youku.com/i/UMjk0Njg0OTU3Ng==
开头信息量很大，名人挂了，博人瞎了一只眼，为什么说瞎了，不是有白眼吗？因为看他的眼上有刀痕，...     15.0                  腾讯用户1461672163983977  2017年04月05日    (4)     3.0  http://i.youku.com/i/UMzYxMTEzODEyNA==
强行模仿疾风传，真的无聊啊。适合不愿意追火影的，或者00后的看，因为看过疾风传的人看这东西多...     18.0                             离不开阳光的植物人  2017年08月21日    (3)    12.0  http://i.youku.com/i/UMjg2NzkxMjQxMg==
      当年佐助鸣人打再不斩的时候都被吓尿了，博人倒好，遇到上忍不怂，直接干，太假，不符合常识      8.0                        优酷用户4757289732  2018年01月20日    (2)     1.0  http://i.youku.com/i/UNDY2NzQwNDI4OA==
我有一个中途不进广告的方法，就是他提示即将进入广告的时候，安暂停就会有广告图片，点进去然后瞬...      6.0                       优酷手机用户_4JuwY2ny  2017年06月14日    (4)     3.0  http://i.youku.com/i/UMzQyNzcxNjA4NA==
  这：“龙珠"真好看终于等到了，可以继续追逐你的梦想 忍者界还有比鸣人佐助更强的忍者就是徒弟儿子     10.0                              老大坑不死you  2017年04月05日    (5)     1.0  http://i.youku.com/i/UMjU3MjkxNDA2MA==
名人没有死了只不过是被抓了因为时代的变化有人要把木叶给拆迁名人不同意所以他是被自愿抓住的开始...     14.0                              张绍轩混沌666  2017年04月11日    (3)     1.0  http://i.youku.com/i/UMzMyNDUwNjg4OA==
猜测一下，川木是岩台，形象变了，却能从手持的棍子得到一定肯定，中间出了什么变故从而改名，毕竟...      4.0                              Γhi、hαir  2017年05月12日    (4)     2.0  http://i.youku.com/i/UMTM0MzUzOTYzNg==
灌篮高手牛鼻之处就在于作者知道适可而止,走向巅峰之后选择结束,岸本就是个没品的货,为了钱而创...      6.0                                 就是一顿瞅  2017年05月24日    (3)     9.0      http://i.youku.com/i/UNTU1NDMxNDY4
老娘用了十二年追完你爹，现在还要用十年来追你么？作者结了婚以后，火影就从热血变成了俗物，三月...      4.0                                 宇智波林墨  2018年03月17日    (1)     2.0  http://i.youku.com/i/UMzA1NDkzOTAwMA==
一开始我也接受不了博人装的风格，但是我后来又想了想，疾风传和博人传应该有这种反差，因为鸣人在...      7.0                                  火燃影随  2018年03月01日    NaN     1.0  http://i.youku.com/i/UNDg2NDA0NTgwMA==
忍者全死光了？木叶都没了？毁成那样，送你去七代那里意思是鸣人也死了？故事还要追溯道速年前也就...     15.0                        土豆用户_372269719  2017年05月20日    (2)     3.0  http://i.youku.com/i/UMTQ4OTA3ODg3Ng==
有一点我很疑惑~意思是博人转的BOSS是宇宙大帝？两个打败查克拉之主的人啊都打不过的人，被一...     18.0                                 满U奥劳拉  2018年01月21日    NaN     1.0  http://i.youku.com/i/UNTI5MTgyNTY5Mg==
当初建立鸣人这个角色的时候初衷是什么？新人就一定要替换掉旧人？为何卡卡西还一直都在？那么老了...      NaN                                  零度尾吻          2周前    NaN     NaN  http://i.youku.com/i/UMTczMjA1MDA1Mg==
           鸣人的儿子，感觉火影忍者出个外传。虽然热血还在但是以渐渐的对我失去了吸引力。      3.0                                 其实都是狼  2018年03月14日    NaN     NaN  http://i.youku.com/i/UNDY2MzMzOTM3Mg==
说实话，追为一个看火影从小看到大的人来说。觉得还出个博人传真的是败笔，也不是不想火影继续，但...      5.0                            风中一匹狼14343  2018年02月27日    NaN     NaN  http://i.youku.com/i/UNTAwMzQ2MDY3Mg==
我在想，鸣人佐助从六道继承的力量强大无比，博人做为后人力量很强可以理解，其他人从哪获得的力量...     10.0                  腾讯用户1470195948504531  2017年04月27日    (2)     NaN  http://i.youku.com/i/UMzg2MDAyMTMyMA==
哎 都没有人记得当年一脚差点踢出大结局的的苍蓝猛兽凯皇吗！！我希望呢，纲手能治好凯的腿就像以...      5.0                            Monstar丶星空  2018年02月27日    NaN     NaN  http://i.youku.com/i/UMzE2NDk3NTU4MA==
制作组（任何人）都没有办法满足所有观众你们得站在客观的角度对待如何一部作品，博人传全网点击2...      NaN                  腾讯用户1469323994615300          2周前    NaN     NaN  http://i.youku.com/i/UMzgyNzYzNzIyOA==
我的火影在鸣人成为火影的时候就已经完结了，博人传只会毁了这部作品，就想龙珠系列一样，我一级都...     22.0                              三年　　如果可以  2017年08月04日    (2)     2.0  http://i.youku.com/i/UMTMxOTI1MTY3Mg==
其实没必要去把疾风传强加在博人传里，在放送出剧终时就该明白火影结束了。时代的更替是必然的，博...     12.0                            ?˙ ?゛ 枫凌天?  2018年01月14日    (1)     1.0  http://i.youku.com/i/UMTM2MzM4MzIwMA==
跳跃式看了几眼博人传，跟我心目中的火影相去甚远。 结果了辉夜已是火影完美的终结，火影迷的童年...      6.0                        手机用户_393498519  2018年02月09日    (1)     NaN  http://i.youku.com/i/UMTU3Mzk5NDA3Ng==
意味着没有忍者？上一代全部挂了？说真的完结了接受不了，变成这样也接受不了。而且看这画风越来越...      8.0                               芝士就是力量啊  2017年04月06日    (2)     NaN  http://i.youku.com/i/UNDM4MDIzNzAyNA==
鸣人经历了不知道多少的生离死别，从一个被人唾弃的所谓的妖狐到现在的火影，很不容易。作者你真的...     19.0                                  华Y午夜  2017年11月25日    NaN     1.0  http://i.youku.com/i/UNTM2NTk3MzYyNA==
         比起老爹小时候父母双亡，遭人嫌弃还自立自强的优良品质，博人这个官二代真是一言难尽      4.0                                   天芋姐  2018年02月22日    (1)     NaN  http://i.youku.com/i/UNDI0NDY4NTA4MA==
9.5这个分是怎么打出来的…博人传要是作为日常系的动漫那无话可说 可是它偏偏要打着火影的后传...      2.0                       支付宝用户9212263968  2018年02月27日    NaN     1.0  http://i.youku.com/i/UNDg2Nzg5MDA0NA==
刚看完鸣人就来看博人转，就想问一下鸣人有没有死或者在哪里死的，总觉得看了那么久的鸣人要是死了...     22.0                        微信用户4875596203  2017年06月05日    (4)     1.0  http://i.youku.com/i/UNDQ4NDExMjEwOA==
                 博人的右手 杀了大筒木桃式以后受伤了 剧情开头手好了 还多了纹身      NaN                                维唯king          4天前    NaN     NaN      http://i.youku.com/i/UNTc2ODE2NzMy
我心中的火影忍者已经死了，看见他完结那天，我记得我才点进来看见完结两个字，我木愣了一下，然后...      1.0                         爱的最终曲48208544  2018年03月03日    NaN     1.0  http://i.youku.com/i/UMTYwOTUzNzQyMA==
     鸣人当火影太快了 感觉像跳级了 从中忍一下到影了 希望出鸣人上忍也教3个学生出任务的剧集      1.0                   优酷用户146461659324634  2017年04月30日    (3)    12.0  http://i.youku.com/i/UMzY4MTUyNjI5Mg==
我擦咧，一直没敢看，因为一直十几年，刚刚结束又要开始，唉，从少年到青年，鸣人都有了孩子自己还...     22.0                  优酷用户1499930319762882  2017年08月18日    (1)     2.0  http://i.youku.com/i/UNDgwNjkxNjEwOA==
                   谁知道博人入学的那天，站在伊鲁卡和木叶丸中间的那位胖子是谁？      4.0                                  F鬼鬼F  2017年04月06日    (2)     1.0      http://i.youku.com/i/UMTQ2MTEyNzY0
         我小学开始看火影。如今24了，鸣人也成家立业了。我却还在为生计奔波，孤独一个人。      3.0                         支付宝用户42284404  2017年04月05日    (2)     1.0  http://i.youku.com/i/UMzM1MTUwODY2NA==
故事的主线应该会跟随剧场版的主线，因为辉夜一族的入侵，鸣人和佐助反入侵回辉夜的族地，因为消失...      3.0                         louis61893337  2017年04月05日    (2)     NaN  http://i.youku.com/i/UMTMyNzUzMDUxNg==
           求问为何鹿代翻译为鹿台了qwq…从博人传叫这么久了…突然小男神改名字了〒▽〒      4.0                              力力不吃怎么减肥  2017年04月05日    (2)     1.0  http://i.youku.com/i/UMTcxODQwMTQxMg==
到最后，博人说他不要当火影，他要辅佐良娜当火影，成为站在火影背后的忍者，反正就是想当第二个佐...      3.0                                -V-沙果i  2018年02月04日    NaN     NaN  http://i.youku.com/i/UNDk1NjIwMDk1Ng==
看鸣人看了这么久的我，实在有些看不惯，博人变主角之后 ，把鸣人搞的这么废，我希望像龙珠一样，...     20.0                        土豆用户_407899904  2017年08月30日    NaN     4.0  http://i.youku.com/i/UMTYzMTU5OTYxNg==
我感觉就是火影被那个国家翻拍了一样。看着鹿丸的儿子跟鸣人的儿子，我觉得我好想又在重新看火影。...     17.0                        优酷用户7948750809  2017年09月21日    NaN     6.0  http://i.youku.com/i/UNDQ5NDc1NDkwMA==
火影忍者我从小就和哥哥一起看，现在火影忍者完结了，我也13岁了，我的童年都是我影忍者，虽然我...     21.0                        腾讯用户7017653547  2017年08月23日    NaN     3.0  http://i.youku.com/i/UNDU2MTQwODA4OA==
就让我活在鸣人时期的火影忍者世界吧 不要再继续搞了 在我心中鸣人已经是我最喜欢的人了 不要让...     21.0                        微信用户6409542770  2017年08月17日    NaN     3.0  http://i.youku.com/i/UNDcwMTY1Njk0OA==
不要问我为什么博人传只看第一集，因为疾风传欠鸣人一个火影。虽然只是一个称号，但是这称号我等了...      NaN                                  冷_飞风  2018年03月13日    NaN     2.0  http://i.youku.com/i/UNTI4MDAxMTM2NA==
现在再看博人，总是刻意的在里面寻找着什么，再也不是当年单纯的热血了，与其说它是一部剧，不如说...     20.0                        优酷用户8259891653  2017年07月20日    NaN     1.0  http://i.youku.com/i/UNDc3NzAyNTY0OA==
目睹了鸣人他们这一代的所有故事经历，爱恨情仇，其他的后续再好我也无法看到心里！就让我活在火影...      4.0                                 二院的小生  2018年01月22日    NaN     2.0  http://i.youku.com/i/UMzE4Mzc3NTAwMA==
哥06年上大学追这部剧，追到了到孩子一岁半…… 记得99年那会儿就有初中同学模仿“千年杀”…...      6.0                             franielle  2017年12月24日    NaN     NaN  http://i.youku.com/i/UMTY1Mzk4MDI3Mg==
从第一级我就知道结尾，小时候的博人天真阳光，成长之路是漫长的，经理了很多风雨，知道他老爸的故...      6.0                       支付宝用户7514652077  2017年12月23日    NaN     2.0  http://i.youku.com/i/UNTMzOTk2Mjc5Ng==
在电影院看博人传的时候，看到鸣人救儿子的时候变成九尾仙人模式，博人露出惊讶崇拜的眼神时，就有...      2.0                               恋上东瓜的月饼  2018年02月04日    NaN     1.0  http://i.youku.com/i/UMjk1ODI3NjQ3Ng==
一句话完结了就让彻底结束吧！疾风传水了那么多终于水完了还不够么非要搞个第二代来继续水收收手吧...      6.0                        微信用户4716985390  2017年12月16日    NaN     1.0  http://i.youku.com/i/UNDIzMzM5NTQ1Mg==
尼玛，鸣人佐助怎么也是上季的主角。就是为他们而看的，而现在听说他们都被川木杀了，后人都这么开...     18.0                        腾讯用户4999821735  2017年06月27日    NaN     1.0  http://i.youku.com/i/UNDU0NDE5NTM3Ng==
大家有没有感觉，火影忍者，又重新演了一遍。 博人：继承鸣人嘴遁，开始也是电车尾。搞笑的。捣乱...     17.0                                   彩鸿雁  2017年07月05日    NaN     3.0  http://i.youku.com/i/UMzI4NTI3OTY4NA==
居然敢把火影岩弄坏！四次忍界大战都没弄坏！！ 忍者身上哪里来的那么多一道道的什么东西？不要再...     14.0                                  第道彩虹  2017年07月26日    NaN     2.0  http://i.youku.com/i/UMzE4MTE2NjIwOA==
从小学四年级开始看火影，现在都高中毕业了，火影伴随了我大半个童年啊，但我还是一如既往地喜欢佐...     14.0                                  不许诚能  2017年07月08日    NaN     5.0  http://i.youku.com/i/UMzkwMzc1MTA1Mg==
我大胆预测一下，这个大反派川木说忍者的时代终结，猜测他很有可能不是个忍者，很有可能是受过忍者...      9.0                        土豆用户_824394041  2017年10月05日    NaN     3.0  http://i.youku.com/i/UMzI5NzU3NjE2NA==
                             鸣人和雏田造娃的时候九尾会不会跟着一起爽     12.0                                 天堂的悲鸣  2017年04月08日    (4)     1.0      http://i.youku.com/i/UOTU2Nzk0MzY=
呵呵，开头一分钟就能看出来，身经百战的鸣人和疾风传同伴们，在这部里会因为各种弱智理由或死伤或...      1.0                                带刀侍卫总管  2018年03月05日    NaN     NaN      http://i.youku.com/i/UNTYzOTE1ODU2
有一种自由, 叫GTA。 有一种信仰，叫刺客信条。 有一种宇宙，叫星际争霸。 有一种复仇，叫...     10.0                           奥特曼52285033  2017年08月30日    NaN     5.0  http://i.youku.com/i/UMzA3OTU2MTM0MA==
   川木砍伤博人右眼，鸣人把阳之力给博人让他重生眼球，以致于被川木克制打败，个人猜想，不喜误喷。      8.0                  腾讯用户1506936398875332  2017年10月02日    NaN     2.0  http://i.youku.com/i/UNTIyMDg4MDMzMg==
汗，好不容易这动画片结束了，目前也就剩柯南和海贼了，居然冒出儿子来，难道说，柯南和海贼也会出...     16.0                                  缘定莲离  2017年06月10日    NaN     1.0      http://i.youku.com/i/UMjM3Njk3MDE2
一进来，就听这2B说了句，送你去见7代，特么的我果断的关掉了视频，转回去点开火影忍者疾风传又...     16.0                             自做自受2C2CB  2017年06月08日    (1)     2.0  http://i.youku.com/i/UMTM1MzE0NDI1Mg==
火影完结了，祝福鸣人跟日向雏田，看博人介绍以后将会是超人跟外星人的事，脱离尘世太多，就这样了...     11.0                            Fushangkak  2017年08月06日    NaN     2.0  http://i.youku.com/i/UMzI5NTkyNDgwMA==
有时候看到博人小任性会觉得有点小心酸，孩子我们是看着你爹成长的！知道你父亲多么不容易。他曾经...     17.0                        手机用户_390834227  2017年04月29日    NaN     2.0  http://i.youku.com/i/UMTU2MzMzNjkwOA==
火影忍者720集结完，讲述了鸣人从小到大的经历，异常艰难，结果第一集就告诉我鸣人死了，你能给...     15.0                                  帅赵忍者  2017年05月28日    NaN     3.0  http://i.youku.com/i/UMzE3ODgwOTQ1Ng==
我也是火影迷，男，22岁，定位南京，某211大学考研ing，喜欢音乐、电影，很喜欢素颜出门人...      7.0                            英雄58100572  2017年10月08日    NaN     NaN  http://i.youku.com/i/UMzQwMzkzMzI4NA==
火影忍者送走了一代人，又一次的从零开始火影不可能比以前辉煌应为这类型的动漫也不是一两家独大的...      NaN                          h13709294219  2018年03月03日    NaN     NaN  http://i.youku.com/i/UMzM2MTg2MjcyMA==
从日向家的角度，太子妃的孩子们属于分家吧，毕竟花火是继承人，那么咒印呢。还是说分家的制度废除...      2.0                                 大头爱浇水  2018年02月05日    (1)     NaN  http://i.youku.com/i/UNTIyNDgwNjMyMA==
点赞的考试不挂科，工作顺利.平步青云，事业蒸蒸日上.买彩票中五百万.不点赞的也身体健康，万事如意！     18.0                         支付宝用户96776431  2017年04月08日    NaN     1.0  http://i.youku.com/i/UMzM2MTI2MDgyOA==
虽然不知道博人那眼睛怎么回事。但那叛忍护腕是佐助送给博人。正式护腕被没收！但博人不算是叛忍。...      6.0                        土豆用户_432916129  2017年04月09日    (2)     NaN  http://i.youku.com/i/UMTczMTY2NDUxNg==
为什么把鸣人画的那么难看，还有木叶丸。就像以前那种模样，稍微加成熟点不是很好、？？？这里面的...      1.0                             09095209a  2018年02月04日    NaN     1.0  http://i.youku.com/i/UNDU5NTIwNzA1Ng==
虽然火影忍者有700多集，我还是反反复复看了好几遍，该落泪的时候就会落泪，哪怕周围有朋友嘻嘻...      5.0                              吴亦凡lover  2017年11月29日    NaN     1.0  http://i.youku.com/i/UNDYyMDMwMTQwMA==
真的不爽，看了700多级的鸣人终于变成火影了，然后呢，当都没当爽就被终结了，编剧你这样做真的...     10.0                        腾讯用户9081508119  2017年08月03日    NaN     2.0  http://i.youku.com/i/UNDY0NTk5MDYxMg==
剧情节奏太慢，是不是150集哦，我怕不止，虽然博人传前奏剧情确实确实太无聊，没激情，但毕竟是...      1.0                               Eair伊艾尔  2018年03月02日    NaN     NaN  http://i.youku.com/i/UMTY4NTUyNjc3Ng==
我读高中时，鸣人进了忍者学校，等我娶妻生子了，鸣人也有了博人，看博人传时总会有一丝激动与感动...     14.0                               超越影视制作V  2017年04月28日    NaN     1.0      http://i.youku.com/i/UMjUxNDA2NTQ4
火影里 鸣人和佐助死了？ 这是什么鬼？ 无法接受 果然别人说的 佩恩之后 无火影 既然火影完...     12.0                  腾讯用户2112538488447110  2017年06月08日    (1)     4.0  http://i.youku.com/i/UMTQ5MjY3Nzc0OA==
  刚开始就说鸣人挂了？不对吧…鸣人严格来说也算是十尾人柱力，而且还继承了仙术，仅次于六道仙人了…     15.0                                lin--s  2017年04月05日    (1)     1.0  http://i.youku.com/i/UMzI0MTM2OTc3Ng==
看着弹幕里一群SB小学生说鸣人佐助死了都觉得脑残，不知道佐助和鸣人的是火影世界无敌加上主角光...     10.0                            狄青04641013  2017年07月15日    (1)     4.0  http://i.youku.com/i/UMTM5MTg0NjU4MA==
             同意博人传复活鼬，自来也，带土，斑，初代，二代，三代，四代，晓全员的举手     14.0                        优酷用户7828705986  2017年04月11日    (1)     2.0  http://i.youku.com/i/UNDI5NzE2MjM2NA==
算一算已经更了10多年，第一次看还是大学时光，那时候是因为我爱的人喜欢所以喜欢，所以习惯…今...     11.0                                 张博纶33  2017年05月14日    NaN     NaN  http://i.youku.com/i/UNDIzNDYxODU4MA==
                孩子，我是看著你們的爺爺父親長大的。你要像他們一樣做個頂天立地的人     12.0                                  雨露沾衣  2017年04月16日    NaN     1.0      http://i.youku.com/i/UODExNTA5Mjg=
掐指一算，又一个十五年，忍术用在吃喝玩乐上，剧情全是小学生的日常，打打架弄个进阶考试什么的也...      4.0                                左瞳pure  2017年11月23日    NaN     1.0  http://i.youku.com/i/UMTgzNjU5NzA2OA==
发现没有 第一集的开头那个叼叼的敌人就对博人说“我将要把你送到七代目火影那去”。仔细品味一番...      8.0                        腾讯用户7282579555  2017年08月10日    NaN     2.0  http://i.youku.com/i/UNDcxODE0MjYxMg==
我估计，鸣人一代的忍者都应该死绝，如果不死，就只能弱成一个个战5的渣渣，这应该是作者的思路，...     12.0                        土豆用户_439064161  2017年05月04日    NaN     3.0  http://i.youku.com/i/UMTc1NjI1NjY0NA==
看着鸣人从小到大直到结婚甚至有了博人，自己还没有个女朋友，我要留个念，致我未来的女友、老婆、...     12.0                        微信用户8802792837  2017年04月07日    (1)     1.0  http://i.youku.com/i/UNDUzOTgxMTMyMA==
时代在前进，我们终究会如自己的父母一样当初嫌弃我们看动画的嫌弃如今的动画。就好像谈了很久的恋...     12.0                                 无澜简彻寒  2017年04月06日    NaN     1.0  http://i.youku.com/i/UNDE5ODk3NzIzMg==
                 狗尾续貂，开发商为了用火影的金字招牌吸金真是要硬生生毁掉一部神作      1.0                                暗影索罗亚克  2018年02月21日    NaN     NaN  http://i.youku.com/i/UMzA3NzU3MjQ4MA==
其实觉得博人传挺好的。疾风传的剧情很棒，人物角色非常完美。但是，我感得博人传的人物性格更加符...      2.0                  腾讯用户1499310686719931  2018年01月17日    NaN     4.0  http://i.youku.com/i/UNDc4MTQzMDUzNg==
 一周1集，跟火影一样700多集，要看13年，现在27岁，照这个进度看下去，应该能看到鸣人曾孙演完     11.0                        ykapp_76tp7whc  2017年05月07日    NaN     1.0  http://i.youku.com/i/UMTc0OTIyMzUzNg==
我特么就说了，最后那个剧场版鸣人和雏田结婚了就特么该结束了，非要特么的继续画，画特么个锤子，...      8.0                                 尼塞尔维亚  2017年07月24日    NaN     2.0      http://i.youku.com/i/UNDM5NjY1MTY4
这事催促我们这赶紧生个娃呗？以后陪娃一起看的时候，就很自豪滴跟娃讲：当年你老子就是追着他老子...     11.0                                 东条亚衣奈  2017年04月06日    NaN     NaN      http://i.youku.com/i/UMTg5NDU1MDI0
不知道到底是火影陪伴了我们的童年，见证了我们的成长，还是我们陪伴了火影，见证了它的成长。但不...     10.0                                呵哈嘿哼啦啦  2017年05月03日    NaN     1.0  http://i.youku.com/i/UMzI3Njk5NDcxMg==
其实我觉得，火影适合青少年看，而博人转的创作，适合那些长大了的或者是为人父母的不浮躁的火影粉...      9.0                  腾讯用户1466466201135290  2017年06月19日    (1)     5.0  http://i.youku.com/i/UMzczOTU4NTkwMA==
  居然冒出儿子来，难道说，柯南和海贼也会出儿子辈。我一辈子就这么短，居然要经历这么长的动画片吗？      8.0                              baijeiii  2017年06月11日    (1)     NaN      http://i.youku.com/i/UMzI2NTA4NzM2
 如果博人传和鸣人传一样，成了一代人的青春，那我就留下名字，希望有树叶飞舞的地方，火之意志永不完结     11.0                                  愛情獨白  2017年04月08日    (1)     NaN      http://i.youku.com/i/UMjE0MTIzODc2
          10年之后我再看吧！故事继续，告别鸣人的伤感也减少了。希望火影忍者能陪我到死。     11.0                  腾讯用户1472363382272468  2017年04月05日    (1)     NaN  http://i.youku.com/i/UMzk0NjE5NDA4MA==
