content  playCount name
                                       好看吗？？？？？？？          0  降灵记
                                               垃圾          0  降灵记
                                    这个是第二季吗？不是第二季          0  降灵记
                                       让我语无伦次，，，，          0  降灵记
                                       好看好看敬华好帅好帅          0  降灵记
                                               好看          0  降灵记
                                     第二部快出，，，，，，出          0  降灵记
                                   好看好看好看好看好看好看好看          0  降灵记
                                              很好看          0  降灵记
                                            歌很好听呐          0  降灵记
                                 C.nznmZM Cl .?,v          0  降灵记
                                                。          0  降灵记
                                                无          0  降灵记
                                这么久了还不更新，我等了，好久咯，          0  降灵记
                                               位置          0  降灵记
       无脑！太无脑！不愧是一个师门的！这智商都不在线啊！这师兄刚出来就挂了，这师傅咋教的？          0  降灵记
                                     好看不好看，到底好不好看          0  降灵记
                                      这不是，这他妈是第二季          0  降灵记
                                             改名了？          0  降灵记
                                      好看捏,期待第二季哦！          0  降灵记
                                               好人          0  降灵记
                                      结尾了吗？到时公布一声          0  降灵记
                                           另一个世界。          0  降灵记
                                      有没有第二部？太好看了          0  降灵记
                                      我也觉得一人之下最好看          0  降灵记
                                     这算什么结局，脑残那，哎          0  降灵记
                                      想哭，太好看了。。。。          0  降灵记
                                  快点出第二季啊！！！！！！！！          0  降灵记
                                       给你十个赞，加油吧！          0  降灵记
                                        被七爷的声音迷住了          0  降灵记
                                      我要给导演发十万个刀片          0  降灵记
                                              什么鬼          0  降灵记
                                   剧情如此大众化，看一遍就厌了          0  降灵记
                                    好看，好看，好看。挺好看的          0  降灵记
                                            沙发，哈哈          0  降灵记
                                 什么时候播出第二季，急等，超好看          0  降灵记
                                       很差，最后让坏人胜了          0  降灵记
                                        七玖是真的配一脸啊          0  降灵记
                                      还有第二季吗？😀😀          0  降灵记
                                    同鬼片一样，大半夜吓死人了          0  降灵记
我觉将桐芳也挺不容易的，二十多年的等待，但七爷也有他的苦忠。。。这个，，，那个，，，哎，反正...          0  降灵记
                                  投胎原来是这样啊？真的假的啊？          0  降灵记
                             什么七爷简直是狗七爷，哪么好的公主都不要          0  降灵记
                                       这狗血的剧情，我笑了          0  降灵记
                                           画翔好可惜啊          0  降灵记
                                      桐芳的胸也太大了吧！？          0  降灵记
                                               不错          0  降灵记
                                      有点卡，不过好看我喜欢          0  降灵记
                                       死法和王权富贵的一样          0  降灵记
                                 这什么漫画啊真慢一集好短 看不够          0  降灵记
                                               喜欢          0  降灵记
 导演好看哦，支持国漫，加油，不过想让七爷与女主在一起，哈哈哈，支持支持，加油，国漫万岁，快点更哦          0  降灵记
                               这红头发的是不是和那个道士有什么关系          0  降灵记
                      终于更新，支持降灵记！！！！！！！如果有第二季😊😊          0  降灵记
                                               狗血          0  降灵记
                                           剧情好狗血阿          0  降灵记
                                         太好看了！^O^          0  降灵记
 导演好看哦，支持国漫，加油，不过想让七爷与女主在一起，哈哈哈，支持支持，加油，国漫万岁，快点更哦          0  降灵记
                                七爷，好惨啊！万箭穿心啊！[难过]          0  降灵记
                                 随便找把剑和桐芳一起变成剑灵啊！          0  降灵记
                                   你和 桐方，一起变成剑灵啊！          0  降灵记
                                明天七夕，這劇情是要虐人的節奏？！          0  降灵记
                          还是国漫好。等待第二季，好想知道栖韵川的身份。          0  降灵记
                                      七爷的想法太TM惊人了          0  降灵记
                                          七爷好惨😭！          0  降灵记
                                          狗血。。。。。          0  降灵记
                                             好看好看          0  降灵记
                                       谁能告诉我七爷的身份          0  降灵记
                 第二季快点出，我还等着你杀了欧春阳呢？太快了吧这么短叫我怎么看。          0  降灵记
  神马时候不卡扁扁在看到女鬼的时候卡还卡这么久让我看到女鬼的头超级吓人，还是在半夜三更吓死人了！          0  降灵记
                                      七爷是贵8！导演；我懂          0  降灵记
                                                奸          0  降灵记
                            开始以为是个恐怖的动画片，没想到是搞笑的。          0  降灵记
                  摸身？？？😍😍😍😍😍😍😍😍😍😍😍😍😍          0  降灵记
                                   感觉男主好像是东方月初的配音          0  降灵记
                                      抽风派，片子，要崩溃了          0  降灵记
 我这是怎么回事 为什么我总感觉这个剧在透漏好人没好报，仁慈的人必死无疑，不行了看不下去了，不看了          0  降灵记
                                    希望尽快出第二季.🙏🙏          0  降灵记
                  我深深地陷入了这个泥潭，怎么办怎么办，我不想出来啊，怎么办啊！          0  降灵记
                                            喜欢喜欢！          0  降灵记
                                七爷也是有影子的人，是个什么?_?          0  降灵记
                             其实沐春阳挺帅的🌚就是饰演了一个坏角色          0  降灵记
                                     OMGOMGOMGOMG          0  降灵记
     好看。国漫最动人之处在于，曲中人意，剧中人情。。制作虽然没那花哨，但贵在朴实。追了！！！          0  降灵记
                                      好看滴咯咯咯咯咯咯咯了          0  降灵记
😊😃😄☺😍😘😚😌😉😀👏👋✋👌👌👉👈👇👆🖕☝🤘💆💑���...          0  降灵记
                                   😊😃😄😍😌😉👑          0  降灵记
                                      这个女主角的配音好熟悉          0  降灵记
                搞笑，动作，灵异，爱情，要是人物设置再精彩一些就好啦，😍😍😍          0  降灵记
                                     假，太假了！就一个字，假          0  降灵记
                                               不错          0  降灵记
                                             挺不错的          0  降灵记
                                       我怎么感觉像西游记！          0  降灵记
                                     有第二部吗？结局虐心😭          0  降灵记
                                    国产片更新太慢！剧情墨迹！          0  降灵记
                                   有人告诉我有什么好看的电视？          0  降灵记
                                            哈哈哈哈！          0  降灵记
                                      我曰：还不更新？呀呀呀          0  降灵记
                                                开          0  降灵记
                                               哈哈          0  降灵记
                                       还真是东方月初的配音          0  降灵记
                                    神对话，男女主的花式虐狗法          0  降灵记
                               好恐怖啊 我的天啊 好恐怖 那个眼睛          0  降灵记
                                   为什么要女扮男装啊？真搞不懂          0  降灵记
沐春阳是东方月初的配音耶！有人听出来了吗？好看好看，他俩的感情进展很微妙，不是很唐突，沐春阳...          0  降灵记
                                    尼玛，可不可以不要勾我的魂          0  降灵记
                              为什么感觉怪怪的，也不知道为什么会这样          0  降灵记
                                     果然是叶修付体。。。。。          0  降灵记
                                 这个沐春阳好像全职高手叶修的声音          0  降灵记
                                     看到现在只看到反派的自私          0  降灵记
                                           感觉有点怪呀          0  降灵记
                                 好可怕好可怕啊好可怕好可怕好可怕          0  降灵记
                                斩草要除根，沐春阳跟他爹没什么两样          0  降灵记
漫画里是沐春阳把剑刺入画玖胸部，而画玖没戴那个簪子，所以没死，但动漫里是刺入她腹部了，而且她...          0  降灵记
                                     国漫崛起！我就是！！！！          0  降灵记
                                       我要举报这个视频，，          0  降灵记
                                    仙剑奇侠传三中的万王枝呀！          0  降灵记
                                      速度更新啊，都一年多了          0  降灵记
                                    长大后的红发居然是叶修大大          0  降灵记
                         红发他爹杀的人的小孩会不会也有怨念，然后要杀红发          0  降灵记
                            你看你看，斩草不除根吧！怎么不弄你？傻婆娘          0  降灵记
                                 非常好看但是就是更新有点慢☺☺☺          0  降灵记
                                    这漫画没什么主线啊。。。。          0  降灵记
           这个红头发的，好像配音是君莫笑，还有这个男主角我很喜欢啊但是故事有点没啥意思          0  降灵记
                               😘😘😘😘😘😘😘😘😘          0  降灵记
                               女主的声音一听就是女的还装扮成男的。          0  降灵记
                                           会有第二季吗          0  降灵记
                                   国漫其实挺好看的不比日本的差          0  降灵记
                                           。。。。。。          0  降灵记
                    这个有点恐怖，有点好看，这个这个是谁弄的，这个是谁演的呀？          0  降灵记
                                              NaN          0  降灵记
                                              NaN          0  降灵记
                                        这很好，就是更新慢          0  降灵记
                                        希望他两早日在一起          0  降灵记
                                    七爷是贵八。剑；我懂，我懂          0  降灵记
                                            声音5变成          0  降灵记
                           感觉还不错 只不过 野火烧不尽，春风吹又生。          0  降灵记
                                              牛逼啊          0  降灵记
                              他喵的，画玖的师兄出现之后感觉不想看了          0  降灵记
                  感觉有些情节好污呀！！\n不过还蛮喜欢的，\n希望在更新快点。          0  降灵记
                             好想看到女装啊！😍😍😍😍😍😍          0  降灵记
                                              NaN          0  降灵记
                                    大家都几岁了？再送一张图！          0  降灵记
女汉子画玖是一名除灵师，在某次除灵过程中结识了“恶灵”七爷并将其收服为灵侍，主仆一人一灵就此...          0  降灵记
                                 故事不精。有点狗血，奈何太无聊了          0  降灵记
                                    女主和赵丽颖的声音差不多吧          0  降灵记
                                大晚上我不睡觉 有点害怕啊 嘻嘻嘻          0  降灵记
                          看了这部动漫我明白一个道理斩草不除根春分吹又生          0  降灵记
                                            好可怕呀！          0  降灵记
                                  沐春阳和七夜都是阿杰配音的吗？          0  降灵记
                                          有点恐怖耶……          0  降灵记
                                  我感觉男主还是那个都别组CP了          0  降灵记
                                       太烂了，剧情太狗血了          0  降灵记
这片子太狗血了吧，发展能不能别那么狗血？动不动就这个分手那个自杀，要么误入魔刀，能不能老老实...          0  降灵记
                                       慕容蓝，的佩剑好好看          0  降灵记
        我和朋友在写小说，但还不行，你们要不完看看到时候我把这个改成电影或电视剧，[捂脸]          0  降灵记
                                  求推荐好看动漫。。。。万分感谢          0  降灵记
                                           吃醋真可怕!          0  降灵记
                                      什么时候更新啊等不及了          0  降灵记
                                     降灵记第二季什么时候更？          0  降灵记
                                       辣鸡结局妈的辣鸡结局          0  降灵记
                               很好看看了好几遍\n呵呵很好玩很过瘾          0  降灵记
                                       好虐心，，，😭😭          0  降灵记
                                            老长老死了          0  降灵记
                                           老婆婆被抓了          0  降灵记
                                            呵呵 ，，          0  降灵记
                              哈哈哈，不行了，红红火火恍恍惚惚哈哈哈          0  降灵记
                                     呃呃，我也觉得，我也觉得          0  降灵记
                                       画玖和慕容兰挺配的。          0  降灵记
                                      可以去QQ漫画上看啊！          0  降灵记
                                       第二季快出来吧,我等          0  降灵记
                                     完结了吗？？？？？？？？          0  降灵记
                                          假如每集都吻呢          0  降灵记
                   结局一点儿也不好。不希望画玖就这么死掉。真希望第二季快点出来          0  降灵记
                                    这什么鬼结局，女主差点挂了          0  降灵记
                                      这1波狗粮我他妈接了。          0  降灵记
                                 什么时候才更新&gt;_&lt;          0  降灵记
这个应该是有第二季还有第三季的吧，要不然这么少，我们不还得急死，而且漫画比都还没有结局来，这...          0  降灵记
                                  一点都不好看以后有没有好看点的          0  降灵记
                                     好骄傲的卖饼老太婆！！！          0  降灵记
                                             害羞羞羞          0  降灵记
                                          什么时候才更新          0  降灵记
                                             有结局么          0  降灵记
                               七爷死后都有灵，为什么画玖就没有呢？          0  降灵记
                                       我建议 拍成电视剧。          0  降灵记
                         好期待第二季哦,编剧第二季，女主会不会活过来呢？          0  降灵记
                             为什么结局很不好慕容蓝和华玖不能在一起？          0  降灵记
                                              又来了          0  降灵记
                                    同鬼片一样，大半夜吓死人了          0  降灵记
                                       iijjgyuuyh          0  降灵记
                                            66666          0  降灵记
                                             狗血剧情          0  降灵记
                                               前排          0  降灵记
                                               第一          0  降灵记
                                               不错          0  降灵记
                                      hhtynrigofl          0  降灵记
                                               好看          0  降灵记
                                              555          0  降灵记
                                           剧情好狗血阿          0  降灵记
                                            什么时候更          0  降灵记
                                              哎 。          0  降灵记
                       刚刚我看的时候还是才更新八级结果唰的一下就那个九级了          0  降灵记
                                               路过          0  降灵记
                                                赞          0  降灵记
                                               喜欢          0  降灵记
                                               不错          0  降灵记
                                                顶          0  降灵记
                         红毛不是人吗，怎么还能去地府，难道他师父是孙悟空          0  降灵记
                                       死法和王权富贵的一样          0  降灵记
                                     沐春阳会不会也喜欢上画玖          0  降灵记
                                      桐芳的胸也太大了吧！？          0  降灵记
                                  投胎原来是这样啊？真的假的啊？          0  降灵记
                                       这狗血的剧情，我笑了          0  降灵记
                                       这女的不会变坏了吧！          0  降灵记
                                         这尼玛太狗血了吧          0  降灵记
这片长也是没谁了15分钟有9分钟的片头和片尾，外加广告[闭嘴][闭嘴][闭嘴][闭嘴][闭嘴...          0  降灵记
                                       桐芳就是画玖的前世吧          0  降灵记
                                那么严肃的名字，竟然有个逗比的剧情          0  降灵记
                                    七爷前世好像那个王权富贵啊          0  降灵记
                                             哈哈哈哈          0  降灵记
                                            喜欢喜欢！          0  降灵记
                                   😊😃😄😍😌😉👑          0  降灵记
                                 喜欢七爷的声音。好像屌丝[偷笑]          0  降灵记
                             [鼓掌][鼓掌][鼓掌]还原度还是挺高的          0  降灵记
                              没几个好看的电视剧 电影 动漫还好看点          0  降灵记
                                  我喜欢赵钰，帮我顶一下。谢谢。          0  降灵记
                            中国人必须顶起来、谁说不好看的保证不打死它          0  降灵记
                                              NaN          0  降灵记
                        貌似又听到阿杰大大的声音了[色][色][色][色]          0  降灵记
                           画玖小时候好可爱，好萌啊。\n声音也很好听。          0  降灵记
                                     表白七爷！七爷好帅！！！          0  降灵记
                                          我不会同情你的          0  降灵记
                              降灵记 第08集 新欢旧爱的惨烈修罗场          0  降灵记
                                       为什么要让杰大配坏人          0  降灵记
                                              赞我咯          0  降灵记
                                看过漫画的谁能告诉我最后师兄死没死          0  降灵记
                                   爷，也觉得挺好看继续哦，呵呵          0  降灵记
                                      美男加美景好大的福气呀          0  降灵记
                                      可以一看。期待出下集。          0  降灵记
                                      垃圾 国产 就是时间短          0  降灵记
                                    七爷好帅[色][色][色]          0  降灵记
                               我觉得挺好看的，也挺搞笑，漫画也好看          0  降灵记
                                               好听          0  降灵记
                                             不错不错          0  降灵记
                                           七爷好可怜啊          0  降灵记
     靠，妈的十分钟片头片尾五分钟内请[擦汗][擦汗][擦汗][擦汗][擦汗][擦汗][擦汗]          0  降灵记
                               降灵记漫画里的人都很难看，还是动漫好          0  降灵记
                                        女主声音好像郑爽呀          0  降灵记
                                    等到花儿都谢了 才更新一集          0  降灵记
                                         话就配音，是楚乔          0  降灵记
                              感觉歌挺好的，画风也不错，已被七爷圈粉          0  降灵记
                            不太喜欢画玖和七爷的配音，在楚乔传上听多了          0  降灵记
                                    主角为啥是女的而且还那么废          0  降灵记
                                   等更新，等的我家剑都成精了！          0  降灵记
                                       画玖的声音很像楚乔！          0  降灵记
                               管他这动漫怎么样，反正我爱看，怎么滴          0  降灵记
                               我希望能一天更新一集。。谢谢。太好看          0  降灵记
                                          西天取经啊这是          0  降灵记
                       画面美得我不敢看，强吻耶，七爷你太霸气了，爱意围绕耶          0  降灵记
                  没天理，乱搞那样东东，你杀人家，抢人家，吃人家就行，太自私了。          0  降灵记
                     先生？古代不都是说公子吗？【额……可能是我不太懂吧……】          0  降灵记
                                   画玖的配音是楚乔[色][色]          0  降灵记
                  你們覺得哪集最好看🐖🐖🐖🐖🐖🐖🐷🐷🐷🐷🐷          0  降灵记
                                      才三年那个小孩长得有点          0  降灵记
                   这设定……这不是fate么？灵侍，侍灵，金闪闪，真无语了……          0  降灵记
                                    女主自己意志不坚感觉好垃圾          0  降灵记
                                      唉😔斩草一定要除根啊          0  降灵记
                                         时间好短哦[吓]          0  降灵记
                                          好恶心的一家人          0  降灵记
                              世界上没有绝对的坏人，也没有绝对的好人          0  降灵记
                                      不错，歌好听，意境不错          0  降灵记
                                       国漫有希望了[呲牙]          0  降灵记
                                            沐春阳是谁          0  降灵记
                                  七爷快踢门进来，你媳妇儿要丢了          0  降灵记
                  漫画就是这样，帅起来帅到爆，萌起来萌到爆丑起来也丑到爆[流汗]          0  降灵记
喂这尾结的太仓促了吧，前面那么多铺垫结果最后一刀就了结了！还有慕容蓝呢？！画玖死了他还有活下...          0  降灵记
                                         男主好帅啊，喜欢          0  降灵记
                                 一集好快啊！更新又慢、要人活不！          0  降灵记
                                        依旧很给力啊，好看          0  降灵记
                                            大王卡真费          0  降灵记
                                  真不错的一部剧，好看 等待更新          0  降灵记
                                 我就知道这个沐春阳得来找桐芳公主          0  降灵记
                                           七爷变帅了！          0  降灵记
                              晕船小道士跟东方月初的配音是一个人吧？          0  降灵记
                                追了好久，更新太慢，等过段时间再来          0  降灵记
                        好好看啊！是喜欢的动漫，很喜欢国漫，这个真的很良心          0  降灵记
                                 大家有没有觉得第8集前面的好吓人          0  降灵记
                                     鲁班七号[憨笑][憨笑]          0  降灵记
                                               好看          0  降灵记
                               太坑爹了，是经费不够，怎么能这么短。          0  降灵记
                                              棒棒哒          0  降灵记
                                         我也要狐妖小红娘          0  降灵记
                                  🐔八的大王卡你还可以再卡点么          0  降灵记
                                     好吓人，心脏表示受不了啊          0  降灵记
     每一个片都有反派和正派，时终都是女主和男主一起的，反派觉都会让我们厌恶，讨厌😜😜😜          0  降灵记
                                      为什么第8集后面不能看          0  降灵记
                             男主的配音和全职高手叶秋的配音是同一人。          0  降灵记
                                         嘴烂了还能叫……          0  降灵记
                       铁别铁别良心的国漫～准备追漫画，追了漫画追小说哈哈哈          0  降灵记
                                        音乐 好听 我喜欢          0  降灵记
                                          好好看，又搞笑          0  降灵记
                                  感觉在追韩剧，三角恋，四角五点          0  降灵记
            hjfqwerertyiplkjhfdssazzxcvbnmmmmmmmm          0  降灵记
                                       斩草除根不除根的后果          0  降灵记
                          心塞的网啊\n为啥老卡[流泪][流泪][流泪]          0  降灵记
                                       画玖和慕容兰挺配的。          0  降灵记
           更的好慢啊，怎么一星期才更新一集 作者可不可以隔天更一集啊，或者一天更多集啊          0  降灵记
                      呀！ 亲上了啊 嘻嘻！但是希望能快点更新 一集不够看嘛          0  降灵记
                             歌曲也很好听，每次我都舍不得眨眼睛的看！          0  降灵记
                             这个师兄是来打酱油的么 出场几分钟就死了          0  降灵记
                                  为什么没有更新？今天都星期四了          0  降灵记
                                        好气人，网完全不行          0  降灵记
                                  应该叫画平因为。。。老司机都懂          0  降灵记
                          每次最后一集都不能痛快的更新了！真真的讨人厌！          0  降灵记
                                     完结了吗？？？？？？？？          0  降灵记
                                   这个星期3为什么没有更新🌚          0  降灵记
                      我是崩溃的，快星期4了，为什么不更了呢？是大结局了吗？          0  降灵记
                                     好骄傲的卖饼老太婆！！！          0  降灵记
                                 超喜欢画玖这样的性格！！！！！！          0  降灵记
    太好看了，剧情从头一开始就让人神往，越看越有意思，越到后面越吸引人，这是我个人观点。[色]          0  降灵记
                                     希望沐春阳最后能爱上画玖          0  降灵记
                               看尼玛个腿 这个就是结局？我的刀呢？          0  降灵记
                                         我等你，第二季！          0  降灵记
                                       太好看了，只不过太短          0  降灵记
                                     沐春阳会不会爱上女主🤣          0  降灵记
                                    挺好的，为啥看的人却很少？          0  降灵记
                                   国漫进步好大[大哭][大哭]          0  降灵记
                  我问个问题，女主真死了？请认真回答一下，不然我的小心脏受不了。          0  降灵记
                                      求更新！😜😜么么哒          0  降灵记
结尾音乐好好听，所有的任务也都很到位，桐芳小公举也很漂亮，我只想编剧大大一个问题，为什么不让...          0  降灵记
                                          又不更新了我擦          0  降灵记
                                   [偷笑]希望有个好结局吧……          0  降灵记
                                  真慢，好想出多点集，我都看完了          0  降灵记
                         好好看，鬼也不是很吓人，我怎么觉得我很喜欢如意呢          0  降灵记
          为什么已经到星期三了，还不更新😡😡😡😡😡😡😡😡😡😡😡😡          0  降灵记
                                       还有第二部吗？好好看          0  降灵记
女主没有死哦，沐春阳因为在用他师兄的身体，因为她师兄还有一缕残魂在身体里，受到那缕残魂的影响...          0  降灵记
                                  好讨厌的广告哦！！还那么长！！          0  降灵记
                              哈哈哈哈哈哈 小色狼 笑死我了 哈哈哈          0  降灵记
                                       尼玛他要干嘛 奸了？          0  降灵记
                            男主边江配音，哇，自从看了身临其境就中毒了          0  降灵记
                                看这个有点哈人啊！总觉得有点恐怖。          0  降灵记
                               来了，来了，我又来了😁😊😊😊          0  降灵记
                                    5517557555255          0  降灵记
                                      明明有胸！！！！！！！          0  降灵记
                                妹妹长的好丑啊！尤其是那眉毛！！！          0  降灵记
                                      这童子功好牛逼…………          0  降灵记
                                    小屁屁功，这个小子真厉害。          0  降灵记
                                      不够看太好了我太喜欢3          0  降灵记
                              他应该用人类的身体啊然后打不过变成动物          0  降灵记
                         第二季看的预告九爷的眼睛变得红色头发变白老帅啦，          0  降灵记
                                            抱着了😍          0  降灵记
                           😳😳😳😳😳😳😳😳😳😳😳          0  降灵记
                                      13集真是亮瞎我的狗眼          0  降灵记
                                   又他妈花屏了！！怎么个情况！          0  降灵记
                         你们说的边江是给颜如玉配音的还是跟王权富贵配音的          0  降灵记
                                  尼玛怎么就15集，还没有更新吗          0  降灵记
                                               第二          0  降灵记
                                               大概          0  降灵记
                                       童子功😂😂好牛逼          0  降灵记
                                              好牛呀          0  降灵记
                                            狐狸不可怕          0  降灵记
                         降灵记大爱，大爱。。。。。好看死了！！！不够看！          0  降灵记
                                         什么时候更新啊？          0  降灵记
    vhujbbghjnnnnbhhffddghhbvfdvbjjyjhghggjbgfghm          0  降灵记
                                      人七爷都死了，你这样。          0  降灵记
                                       好狗血，。。。。。。          0  降灵记
                                        他妈前几周都没更新          0  降灵记
                                          狗血。。。。。          0  降灵记
                                            这么狗血。          0  降灵记
                                             好狗血啊          0  降灵记
                                             网卡死了          0  降灵记
                                            果然好狗血          0  降灵记
                                         草真和我想的一样          0  降灵记
                                               狗血          0  降灵记
                                               狗血          0  降灵记
                                              NaN          0  降灵记
                                              NaN          0  降灵记
                      终于更新，支持降灵记！！！！！！！如果有第二季😊😊          0  降灵记
                                        七玖是真的配一脸啊          0  降灵记
                                    更新快点吗[微笑][微笑]          0  降灵记
                                            可怜的七爷          0  降灵记
                            第六集的画风好糙 能不能走点心 发现的点赞          0  降灵记
                                       画玖应该就是桐芳吧！          0  降灵记
                                             更新太慢          0  降灵记
                                 喷子好多，看就好好看，喷什么喷！          0  降灵记
                                     国漫挺好看的，就是更新慢          0  降灵记
                                    这也太短了好不过瘾我要反馈          0  降灵记
                                         女主真不讨人喜欢          0  降灵记
                                         我喜欢这个小白脸          0  降灵记
                                          这一集也太快了          0  降灵记
                   这个动画是根据降灵记改编的嫌慢去看小说和漫画啊。😓😓😓          0  降灵记
                                  那个动画嗯结局是肿么样的[色]          0  降灵记
                                             笑死我了          0  降灵记
                              希望给七爷的脸换成其它的脸，这个脸好丑          0  降灵记
  神马时候不卡扁扁在看到女鬼的时候卡还卡这么久让我看到女鬼的头超级吓人，还是在半夜三更吓死人了！          0  降灵记
                                    为啥还不更新？今天星期三了          0  降灵记
                                      原版漫画叫什么[害羞]          0  降灵记
                                  没听错的话，女主楚乔传的配音吧          0  降灵记
                                   更新更新更新！！！！！！！！          0  降灵记
                                        七爷 卒。。。😂          0  降灵记
                                动画人物完全崩掉了，还是漫画好看。          0  降灵记
                                              真好看          0  降灵记
                               小偏 视频太短了不够看 拜托能长吗？          0  降灵记
                                      催更，太慢了！！！！！          0  降灵记
                                      惨啊，男主命运悲催啊！          0  降灵记
                                         挺好看的。加油！          0  降灵记
                                          被红娘骗进来的          0  降灵记
                                          这个太好看了。          0  降灵记
                                    这剑都能穿石头地上 不得了          0  降灵记
                              什么鬼来的我看到我都蒙圈了，真心不好看          0  降灵记
                                      画的不好看，但很搞笑。          0  降灵记
                                      太好看了，好看的赞赞我          0  降灵记
哈哈哈，那灵侍的的配音是《狐妖小红狼》王富贵的配音，超喜欢看这些漫画，同爱好者也帮忙推销下什...          0  降灵记
                      他人生死，管我何事，何况是虚幻。管它那木多，开心就好。          0  降灵记
                               挺好看的，就是太短了[委屈][委屈]          0  降灵记
                                          画玖胸被刺伤了          0  降灵记
                            我个人比较喜欢这个动漫。看完再做详细评价。          0  降灵记
                                      期待的这一天终于到来~          0  降灵记
                          很有味道，不错，片尾曲《绯》好听，更新快点😁          0  降灵记
